Cost,Path,Function-Type,Start,Iteration
2568,"['Penguins', 'Flyers', 'Capitals', 'Hurricanes', 'Rangers', 'Devils', 'Blue Jackets', 'Penguins', 'Islanders']",Random,Penguins,3614
2705,"['Penguins', 'Hurricanes', 'Blue Jackets', 'Islanders', 'Capitals', 'Rangers', 'Penguins', 'Flyers', 'Devils']",Random,Penguins,3615
2801,"['Penguins', 'Rangers', 'Blue Jackets', 'Flyers', 'Capitals', 'Devils', 'Islanders', 'Hurricanes', 'Penguins']",Random,Penguins,3616
1498,"['Penguins', 'Blue Jackets', 'Penguins', 'Capitals', 'Rangers', 'Islanders', 'Flyers', 'Devils', 'Hurricanes']",Random,Penguins,3617
3025,"['Penguins', 'Hurricanes', 'Flyers', 'Blue Jackets', 'Islanders', 'Rangers', 'Capitals', 'Devils', 'Penguins']",Random,Penguins,3618
2719,"['Penguins', 'Flyers', 'Rangers', 'Blue Jackets', 'Penguins', 'Devils', 'Hurricanes', 'Islanders', 'Capitals']",Random,Penguins,3619
2755,"['Penguins', 'Flyers', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Rangers', 'Penguins', 'Capitals', 'Devils']",Random,Penguins,3620
2807,"['Penguins', 'Capitals', 'Flyers', 'Hurricanes', 'Penguins', 'Devils', 'Rangers', 'Blue Jackets', 'Islanders']",Random,Penguins,3621
2638,"['Penguins', 'Devils', 'Penguins', 'Capitals', 'Rangers', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Flyers']",Random,Penguins,3622
2712,"['Penguins', 'Blue Jackets', 'Islanders', 'Capitals', 'Hurricanes', 'Rangers', 'Flyers', 'Penguins', 'Devils']",Random,Penguins,3623
2705,"['Penguins', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Islanders', 'Penguins', 'Rangers', 'Devils']",Random,Penguins,3624
2452,"['Penguins', 'Devils', 'Islanders', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Penguins', 'Rangers']",Random,Penguins,3625
2727,"['Penguins', 'Devils', 'Capitals', 'Rangers', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Islanders', 'Flyers']",Random,Penguins,3626
2301,"['Penguins', 'Blue Jackets', 'Devils', 'Capitals', 'Flyers', 'Hurricanes', 'Penguins', 'Rangers', 'Islanders']",Random,Penguins,3627
2495,"['Penguins', 'Blue Jackets', 'Islanders', 'Capitals', 'Flyers', 'Hurricanes', 'Devils', 'Rangers', 'Penguins']",Random,Penguins,3628
2461,"['Penguins', 'Devils', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Penguins', 'Flyers', 'Islanders', 'Rangers']",Random,Penguins,3629
2810,"['Penguins', 'Flyers', 'Capitals', 'Penguins', 'Islanders', 'Devils', 'Blue Jackets', 'Hurricanes', 'Rangers']",Random,Penguins,3630
2269,"['Penguins', 'Devils', 'Islanders', 'Flyers', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Capitals', 'Rangers']",Random,Penguins,3631
3147,"['Penguins', 'Devils', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Islanders', 'Penguins', 'Rangers', 'Capitals']",Random,Penguins,3632
3079,"['Penguins', 'Capitals', 'Hurricanes', 'Rangers', 'Penguins', 'Islanders', 'Blue Jackets', 'Flyers', 'Devils']",Random,Penguins,3633
2476,"['Penguins', 'Flyers', 'Devils', 'Rangers', 'Blue Jackets', 'Islanders', 'Penguins', 'Capitals', 'Hurricanes']",Random,Penguins,3634
2536,"['Penguins', 'Flyers', 'Penguins', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Rangers', 'Devils', 'Islanders']",Random,Penguins,3635
2435,"['Penguins', 'Rangers', 'Islanders', 'Devils', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Flyers', 'Penguins']",Random,Penguins,3636
2774,"['Penguins', 'Flyers', 'Capitals', 'Hurricanes', 'Rangers', 'Penguins', 'Devils', 'Islanders', 'Blue Jackets']",Random,Penguins,3637
2490,"['Penguins', 'Rangers', 'Devils', 'Blue Jackets', 'Capitals', 'Islanders', 'Flyers', 'Penguins', 'Hurricanes']",Random,Penguins,3638
2166,"['Penguins', 'Hurricanes', 'Devils', 'Blue Jackets', 'Penguins', 'Capitals', 'Flyers', 'Islanders', 'Rangers']",Random,Penguins,3639
2801,"['Penguins', 'Devils', 'Blue Jackets', 'Rangers', 'Flyers', 'Capitals', 'Penguins', 'Islanders', 'Hurricanes']",Random,Penguins,3640
2464,"['Penguins', 'Hurricanes', 'Islanders', 'Flyers', 'Capitals', 'Penguins', 'Devils', 'Rangers', 'Blue Jackets']",Random,Penguins,3641
2609,"['Penguins', 'Capitals', 'Hurricanes', 'Rangers', 'Flyers', 'Penguins', 'Devils', 'Islanders', 'Blue Jackets']",Random,Penguins,3642
2230,"['Penguins', 'Hurricanes', 'Penguins', 'Capitals', 'Rangers', 'Flyers', 'Devils', 'Islanders', 'Blue Jackets']",Random,Penguins,3643
2060,"['Penguins', 'Islanders', 'Capitals', 'Hurricanes', 'Flyers', 'Devils', 'Rangers', 'Penguins', 'Blue Jackets']",Random,Penguins,3644
2691,"['Penguins', 'Flyers', 'Islanders', 'Capitals', 'Hurricanes', 'Rangers', 'Penguins', 'Blue Jackets', 'Devils']",Random,Penguins,3645
2861,"['Penguins', 'Hurricanes', 'Flyers', 'Rangers', 'Penguins', 'Devils', 'Blue Jackets', 'Capitals', 'Islanders']",Random,Penguins,3646
2354,"['Penguins', 'Flyers', 'Capitals', 'Rangers', 'Hurricanes', 'Devils', 'Islanders', 'Penguins', 'Blue Jackets']",Random,Penguins,3647
2644,"['Penguins', 'Capitals', 'Devils', 'Penguins', 'Islanders', 'Rangers', 'Hurricanes', 'Blue Jackets', 'Flyers']",Random,Penguins,3648
2700,"['Penguins', 'Hurricanes', 'Capitals', 'Flyers', 'Blue Jackets', 'Islanders', 'Rangers', 'Penguins', 'Devils']",Random,Penguins,3649
2787,"['Penguins', 'Rangers', 'Flyers', 'Blue Jackets', 'Devils', 'Capitals', 'Hurricanes', 'Penguins', 'Islanders']",Random,Penguins,3650
2725,"['Penguins', 'Rangers', 'Hurricanes', 'Islanders', 'Devils', 'Penguins', 'Capitals', 'Flyers', 'Blue Jackets']",Random,Penguins,3651
2196,"['Penguins', 'Rangers', 'Islanders', 'Hurricanes', 'Penguins', 'Blue Jackets', 'Capitals', 'Flyers', 'Devils']",Random,Penguins,3652
2721,"['Penguins', 'Devils', 'Capitals', 'Blue Jackets', 'Penguins', 'Flyers', 'Islanders', 'Hurricanes', 'Rangers']",Random,Penguins,3653
2557,"['Penguins', 'Hurricanes', 'Devils', 'Islanders', 'Rangers', 'Penguins', 'Capitals', 'Blue Jackets', 'Flyers']",Random,Penguins,3654
3236,"['Penguins', 'Rangers', 'Capitals', 'Blue Jackets', 'Devils', 'Hurricanes', 'Islanders', 'Flyers', 'Penguins']",Random,Penguins,3655
2191,"['Penguins', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Devils', 'Rangers', 'Flyers', 'Islanders']",Random,Penguins,3656
2644,"['Penguins', 'Capitals', 'Hurricanes', 'Rangers', 'Penguins', 'Devils', 'Flyers', 'Islanders', 'Blue Jackets']",Random,Penguins,3657
2692,"['Penguins', 'Blue Jackets', 'Flyers', 'Islanders', 'Capitals', 'Hurricanes', 'Rangers', 'Penguins', 'Devils']",Random,Penguins,3658
2394,"['Penguins', 'Flyers', 'Hurricanes', 'Capitals', 'Rangers', 'Islanders', 'Blue Jackets', 'Penguins', 'Devils']",Random,Penguins,3659
3106,"['Penguins', 'Islanders', 'Devils', 'Blue Jackets', 'Rangers', 'Capitals', 'Hurricanes', 'Flyers', 'Penguins']",Random,Penguins,3660
2751,"['Penguins', 'Islanders', 'Rangers', 'Penguins', 'Flyers', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Devils']",Random,Penguins,3661
3444,"['Penguins', 'Islanders', 'Blue Jackets', 'Flyers', 'Hurricanes', 'Penguins', 'Rangers', 'Capitals', 'Devils']",Random,Penguins,3662
2743,"['Penguins', 'Islanders', 'Devils', 'Hurricanes', 'Rangers', 'Blue Jackets', 'Penguins', 'Capitals', 'Flyers']",Random,Penguins,3663
2868,"['Penguins', 'Devils', 'Blue Jackets', 'Islanders', 'Flyers', 'Rangers', 'Capitals', 'Penguins', 'Hurricanes']",Random,Penguins,3664
2541,"['Penguins', 'Capitals', 'Penguins', 'Rangers', 'Devils', 'Hurricanes', 'Islanders', 'Flyers', 'Blue Jackets']",Random,Penguins,3665
2623,"['Penguins', 'Hurricanes', 'Flyers', 'Islanders', 'Capitals', 'Blue Jackets', 'Rangers', 'Devils', 'Penguins']",Random,Penguins,3666
3356,"['Penguins', 'Flyers', 'Blue Jackets', 'Islanders', 'Hurricanes', 'Rangers', 'Penguins', 'Capitals', 'Devils']",Random,Penguins,3667
2297,"['Penguins', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Rangers', 'Islanders', 'Devils', 'Penguins', 'Flyers']",Random,Penguins,3668
2086,"['Penguins', 'Flyers', 'Islanders', 'Hurricanes', 'Capitals', 'Rangers', 'Devils', 'Penguins', 'Blue Jackets']",Random,Penguins,3669
2967,"['Penguins', 'Hurricanes', 'Devils', 'Blue Jackets', 'Rangers', 'Penguins', 'Capitals', 'Islanders', 'Flyers']",Random,Penguins,3670
2574,"['Penguins', 'Capitals', 'Rangers', 'Hurricanes', 'Devils', 'Flyers', 'Blue Jackets', 'Penguins', 'Islanders']",Random,Penguins,3671
2111,"['Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Islanders', 'Penguins', 'Rangers', 'Flyers', 'Devils']",Random,Penguins,3672
2649,"['Penguins', 'Rangers', 'Blue Jackets', 'Flyers', 'Penguins', 'Devils', 'Islanders', 'Capitals', 'Hurricanes']",Random,Penguins,3673
1797,"['Penguins', 'Blue Jackets', 'Rangers', 'Islanders', 'Devils', 'Flyers', 'Capitals', 'Hurricanes', 'Penguins']",Random,Penguins,3674
2853,"['Penguins', 'Rangers', 'Islanders', 'Blue Jackets', 'Flyers', 'Penguins', 'Devils', 'Hurricanes', 'Capitals']",Random,Penguins,3675
2706,"['Penguins', 'Islanders', 'Hurricanes', 'Blue Jackets', 'Devils', 'Flyers', 'Capitals', 'Penguins', 'Rangers']",Random,Penguins,3676
1934,"['Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Flyers', 'Islanders', 'Rangers', 'Penguins', 'Devils']",Random,Penguins,3677
1956,"['Penguins', 'Islanders', 'Rangers', 'Devils', 'Flyers', 'Penguins', 'Capitals', 'Blue Jackets', 'Hurricanes']",Random,Penguins,3678
2707,"['Penguins', 'Flyers', 'Rangers', 'Hurricanes', 'Blue Jackets', 'Devils', 'Capitals', 'Islanders', 'Penguins']",Random,Penguins,3679
3024,"['Penguins', 'Rangers', 'Penguins', 'Hurricanes', 'Devils', 'Blue Jackets', 'Flyers', 'Islanders', 'Capitals']",Random,Penguins,3680
2691,"['Penguins', 'Islanders', 'Devils', 'Rangers', 'Hurricanes', 'Penguins', 'Capitals', 'Blue Jackets', 'Flyers']",Random,Penguins,3681
3065,"['Penguins', 'Flyers', 'Blue Jackets', 'Islanders', 'Capitals', 'Penguins', 'Hurricanes', 'Rangers', 'Devils']",Random,Penguins,3682
2841,"['Penguins', 'Blue Jackets', 'Devils', 'Rangers', 'Capitals', 'Hurricanes', 'Islanders', 'Penguins', 'Flyers']",Random,Penguins,3683
2676,"['Penguins', 'Islanders', 'Capitals', 'Devils', 'Rangers', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Flyers']",Random,Penguins,3684
1914,"['Penguins', 'Devils', 'Islanders', 'Flyers', 'Capitals', 'Rangers', 'Penguins', 'Blue Jackets', 'Hurricanes']",Random,Penguins,3685
2366,"['Penguins', 'Flyers', 'Devils', 'Islanders', 'Capitals', 'Hurricanes', 'Rangers', 'Blue Jackets', 'Penguins']",Random,Penguins,3686
2513,"['Penguins', 'Flyers', 'Islanders', 'Penguins', 'Blue Jackets', 'Devils', 'Hurricanes', 'Capitals', 'Rangers']",Random,Penguins,3687
2589,"['Penguins', 'Rangers', 'Islanders', 'Penguins', 'Capitals', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Devils']",Random,Penguins,3688
2347,"['Penguins', 'Devils', 'Hurricanes', 'Flyers', 'Islanders', 'Rangers', 'Capitals', 'Penguins', 'Blue Jackets']",Random,Penguins,3689
2504,"['Penguins', 'Hurricanes', 'Penguins', 'Devils', 'Rangers', 'Islanders', 'Blue Jackets', 'Capitals', 'Flyers']",Random,Penguins,3690
3090,"['Penguins', 'Islanders', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Rangers', 'Flyers', 'Penguins', 'Devils']",Random,Penguins,3691
2648,"['Penguins', 'Flyers', 'Islanders', 'Blue Jackets', 'Penguins', 'Devils', 'Capitals', 'Hurricanes', 'Rangers']",Random,Penguins,3692
2430,"['Penguins', 'Hurricanes', 'Devils', 'Rangers', 'Flyers', 'Penguins', 'Blue Jackets', 'Islanders', 'Capitals']",Random,Penguins,3693
2273,"['Penguins', 'Capitals', 'Flyers', 'Blue Jackets', 'Hurricanes', 'Devils', 'Islanders', 'Rangers', 'Penguins']",Random,Penguins,3694
2504,"['Penguins', 'Devils', 'Blue Jackets', 'Penguins', 'Capitals', 'Rangers', 'Islanders', 'Hurricanes', 'Flyers']",Random,Penguins,3695
3134,"['Penguins', 'Flyers', 'Penguins', 'Capitals', 'Devils', 'Blue Jackets', 'Rangers', 'Hurricanes', 'Islanders']",Random,Penguins,3696
2815,"['Penguins', 'Islanders', 'Blue Jackets', 'Penguins', 'Flyers', 'Hurricanes', 'Rangers', 'Devils', 'Capitals']",Random,Penguins,3697
2333,"['Penguins', 'Blue Jackets', 'Capitals', 'Flyers', 'Rangers', 'Hurricanes', 'Penguins', 'Islanders', 'Devils']",Random,Penguins,3698
2720,"['Penguins', 'Hurricanes', 'Penguins', 'Flyers', 'Devils', 'Rangers', 'Capitals', 'Islanders', 'Blue Jackets']",Random,Penguins,3699
2529,"['Penguins', 'Hurricanes', 'Islanders', 'Flyers', 'Blue Jackets', 'Penguins', 'Devils', 'Capitals', 'Rangers']",Random,Penguins,3700
2881,"['Penguins', 'Capitals', 'Blue Jackets', 'Devils', 'Flyers', 'Islanders', 'Hurricanes', 'Rangers', 'Penguins']",Random,Penguins,3701
2204,"['Penguins', 'Hurricanes', 'Capitals', 'Devils', 'Islanders', 'Penguins', 'Blue Jackets', 'Flyers', 'Rangers']",Random,Penguins,3702
2500,"['Penguins', 'Rangers', 'Penguins', 'Devils', 'Capitals', 'Islanders', 'Flyers', 'Hurricanes', 'Blue Jackets']",Random,Penguins,3703
3186,"['Penguins', 'Capitals', 'Flyers', 'Hurricanes', 'Islanders', 'Penguins', 'Rangers', 'Blue Jackets', 'Devils']",Random,Penguins,3704
2830,"['Penguins', 'Capitals', 'Hurricanes', 'Islanders', 'Devils', 'Penguins', 'Flyers', 'Blue Jackets', 'Rangers']",Random,Penguins,3705
2864,"['Penguins', 'Hurricanes', 'Islanders', 'Rangers', 'Capitals', 'Devils', 'Penguins', 'Flyers', 'Blue Jackets']",Random,Penguins,3706
2327,"['Penguins', 'Hurricanes', 'Penguins', 'Capitals', 'Blue Jackets', 'Flyers', 'Rangers', 'Devils', 'Islanders']",Random,Penguins,3707
2224,"['Penguins', 'Devils', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Penguins', 'Islanders', 'Rangers', 'Flyers']",Random,Penguins,3708
2759,"['Penguins', 'Capitals', 'Islanders', 'Penguins', 'Devils', 'Rangers', 'Hurricanes', 'Blue Jackets', 'Flyers']",Random,Penguins,3709
2218,"['Penguins', 'Rangers', 'Devils', 'Capitals', 'Islanders', 'Flyers', 'Penguins', 'Hurricanes', 'Blue Jackets']",Random,Penguins,3710
2022,"['Penguins', 'Islanders', 'Rangers', 'Devils', 'Flyers', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Penguins']",Random,Penguins,3711
2342,"['Penguins', 'Rangers', 'Penguins', 'Blue Jackets', 'Flyers', 'Capitals', 'Devils', 'Islanders', 'Hurricanes']",Random,Penguins,3712
2447,"['Penguins', 'Blue Jackets', 'Capitals', 'Flyers', 'Hurricanes', 'Islanders', 'Rangers', 'Penguins', 'Devils']",Random,Penguins,3713
2044,"['Penguins', 'Devils', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Capitals', 'Rangers', 'Flyers', 'Islanders']",Random,Penguins,3714
2925,"['Penguins', 'Hurricanes', 'Penguins', 'Islanders', 'Devils', 'Rangers', 'Capitals', 'Blue Jackets', 'Flyers']",Random,Penguins,3715
2558,"['Penguins', 'Flyers', 'Capitals', 'Rangers', 'Islanders', 'Penguins', 'Hurricanes', 'Devils', 'Blue Jackets']",Random,Penguins,3716
2609,"['Penguins', 'Hurricanes', 'Rangers', 'Islanders', 'Devils', 'Capitals', 'Blue Jackets', 'Flyers', 'Penguins']",Random,Penguins,3717
2499,"['Penguins', 'Blue Jackets', 'Capitals', 'Devils', 'Flyers', 'Islanders', 'Hurricanes', 'Rangers', 'Penguins']",Random,Penguins,3718
2566,"['Penguins', 'Hurricanes', 'Flyers', 'Blue Jackets', 'Capitals', 'Penguins', 'Rangers', 'Devils', 'Islanders']",Random,Penguins,3719
2756,"['Penguins', 'Flyers', 'Devils', 'Penguins', 'Blue Jackets', 'Hurricanes', 'Rangers', 'Capitals', 'Islanders']",Random,Penguins,3720
2774,"['Penguins', 'Hurricanes', 'Penguins', 'Devils', 'Islanders', 'Capitals', 'Flyers', 'Blue Jackets', 'Rangers']",Random,Penguins,3721
1992,"['Penguins', 'Hurricanes', 'Rangers', 'Devils', 'Islanders', 'Flyers', 'Capitals', 'Penguins', 'Blue Jackets']",Random,Penguins,3722
1987,"['Penguins', 'Rangers', 'Islanders', 'Flyers', 'Capitals', 'Devils', 'Blue Jackets', 'Penguins', 'Hurricanes']",Random,Penguins,3723
2694,"['Penguins', 'Hurricanes', 'Flyers', 'Islanders', 'Capitals', 'Devils', 'Penguins', 'Rangers', 'Blue Jackets']",Random,Penguins,3724
2793,"['Penguins', 'Rangers', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Devils', 'Flyers', 'Islanders', 'Penguins']",Random,Penguins,3725
2788,"['Penguins', 'Devils', 'Penguins', 'Flyers', 'Rangers', 'Hurricanes', 'Islanders', 'Capitals', 'Blue Jackets']",Random,Penguins,3726
2351,"['Penguins', 'Flyers', 'Devils', 'Hurricanes', 'Islanders', 'Rangers', 'Capitals', 'Penguins', 'Blue Jackets']",Random,Penguins,3727
2207,"['Penguins', 'Hurricanes', 'Flyers', 'Islanders', 'Rangers', 'Blue Jackets', 'Penguins', 'Capitals', 'Devils']",Random,Penguins,3728
2567,"['Penguins', 'Blue Jackets', 'Islanders', 'Flyers', 'Penguins', 'Hurricanes', 'Rangers', 'Devils', 'Capitals']",Random,Penguins,3729
3184,"['Penguins', 'Rangers', 'Blue Jackets', 'Capitals', 'Islanders', 'Penguins', 'Flyers', 'Hurricanes', 'Devils']",Random,Penguins,3730
2363,"['Penguins', 'Islanders', 'Flyers', 'Rangers', 'Penguins', 'Capitals', 'Devils', 'Blue Jackets', 'Hurricanes']",Random,Penguins,3731
3105,"['Penguins', 'Flyers', 'Capitals', 'Devils', 'Penguins', 'Islanders', 'Hurricanes', 'Rangers', 'Blue Jackets']",Random,Penguins,3732
2846,"['Penguins', 'Rangers', 'Hurricanes', 'Capitals', 'Blue Jackets', 'Devils', 'Flyers', 'Penguins', 'Islanders']",Random,Penguins,3733
1737,"['Penguins', 'Hurricanes', 'Islanders', 'Rangers', 'Devils', 'Flyers', 'Capitals', 'Penguins', 'Blue Jackets']",Random,Penguins,3734
2834,"['Penguins', 'Devils', 'Blue Jackets', 'Flyers', 'Islanders', 'Penguins', 'Hurricanes', 'Capitals', 'Rangers']",Random,Penguins,3735
2437,"['Penguins', 'Flyers', 'Capitals', 'Hurricanes', 'Devils', 'Islanders', 'Penguins', 'Blue Jackets', 'Rangers']",Random,Penguins,3736
2537,"['Penguins', 'Islanders', 'Devils', 'Blue Jackets', 'Hurricanes', 'Penguins', 'Rangers', 'Flyers', 'Capitals']",Random,Penguins,3737
2361,"['Penguins', 'Devils', 'Islanders', 'Flyers', 'Capitals', 'Hurricanes', 'Rangers', 'Blue Jackets', 'Penguins']",Random,Penguins,3738
2543,"['Penguins', 'Devils', 'Blue Jackets', 'Capitals', 'Penguins', 'Hurricanes', 'Flyers', 'Islanders', 'Rangers']",Random,Penguins,3739
2862,"['Penguins', 'Capitals', 'Devils', 'Blue Jackets', 'Flyers', 'Penguins', 'Hurricanes', 'Rangers', 'Islanders']",Random,Penguins,3740
2344,"['Penguins', 'Rangers', 'Penguins', 'Hurricanes', 'Blue Jackets', 'Capitals', 'Flyers', 'Devils', 'Islanders']",Random,Penguins,3741
2721,"['Penguins', 'Flyers', 'Hurricanes', 'Devils', 'Islanders', 'Penguins', 'Capitals', 'Rangers', 'Blue Jackets']",Random,Penguins,3742
2309,"['Penguins', 'Capitals', 'Devils', 'Rangers', 'Penguins', 'Islanders', 'Flyers', 'Blue Jackets', 'Hurricanes']",Random,Penguins,3743
2029,"['Penguins', 'Blue Jackets', 'Hurricanes', 'Rangers', 'Devils', 'Flyers', 'Islanders', 'Capitals', 'Penguins']",Random,Penguins,3744
2053,"['Penguins', 'Blue Jackets', 'Rangers', 'Islanders', 'Flyers', 'Capitals', 'Penguins', 'Devils', 'Hurricanes']",Random,Penguins,3745
2507,"['Penguins', 'Rangers', 'Flyers', 'Devils', 'Penguins', 'Capitals', 'Hurricanes', 'Islanders', 'Blue Jackets']",Random,Penguins,3746
2541,"['Penguins', 'Hurricanes', 'Penguins', 'Flyers', 'Rangers', 'Islanders', 'Blue Jackets', 'Capitals', 'Devils']",Random,Penguins,3747
2438,"['Penguins', 'Devils', 'Flyers', 'Penguins', 'Blue Jackets', 'Islanders', 'Capitals', 'Rangers', 'Hurricanes']",Random,Penguins,3748
2504,"['Penguins', 'Capitals', 'Flyers', 'Hurricanes', 'Blue Jackets', 'Devils', 'Penguins', 'Rangers', 'Islanders']",Random,Penguins,3749
2493,"['Penguins', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Rangers', 'Penguins', 'Islanders', 'Flyers', 'Devils']",Random,Penguins,3750
2473,"['Penguins', 'Devils', 'Capitals', 'Hurricanes', 'Blue Jackets', 'Flyers', 'Penguins', 'Islanders', 'Rangers']",Random,Penguins,3751
2690,"['Penguins', 'Capitals', 'Devils', 'Penguins', 'Rangers', 'Flyers', 'Blue Jackets', 'Hurricanes', 'Islanders']",Random,Penguins,3752
2418,"['Penguins', 'Blue Jackets', 'Hurricanes', 'Flyers', 'Devils', 'Penguins', 'Islanders', 'Rangers', 'Capitals']",Random,Penguins,3753
3015,"['Penguins', 'Flyers', 'Penguins', 'Devils', 'Blue Jackets', 'Islanders', 'Capitals', 'Rangers', 'Hurricanes']",Random,Penguins,3754
2480,"['Penguins', 'Hurricanes', 'Penguins', 'Devils', 'Flyers', 'Blue Jackets', 'Capitals', 'Islanders', 'Rangers']",Random,Penguins,3755
2527,"['Penguins', 'Rangers', 'Flyers', 'Islanders', 'Capitals', 'Penguins', 'Hurricanes', 'Devils', 'Blue Jackets']",Random,Penguins,3756
2619,"['Penguins', 'Devils', 'Rangers', 'Blue Jackets', 'Capitals', 'Flyers', 'Islanders', 'Hurricanes', 'Penguins']",Random,Penguins,3757
2697,"['Penguins', 'Devils', 'Hurricanes', 'Capitals', 'Rangers', 'Penguins', 'Flyers', 'Islanders', 'Blue Jackets']",Random,Penguins,3758
2633,"['Penguins', 'Capitals', 'Flyers', 'Penguins', 'Rangers', 'Devils', 'Hurricanes', 'Blue Jackets', 'Islanders']",Random,Penguins,3759
2921,"['Penguins', 'Islanders', 'Blue Jackets', 'Devils', 'Flyers', 'Rangers', 'Capitals', 'Hurricanes', 'Penguins']",Random,Penguins,3760
2794,"['Penguins', 'Islanders', 'Blue Jackets', 'Hurricanes', 'Devils', 'Rangers', 'Penguins', 'Flyers', 'Capitals']",Random,Penguins,3761
2534,"['Penguins', 'Flyers', 'Rangers', 'Blue Jackets', 'Capitals', 'Hurricanes', 'Penguins', 'Devils', 'Islanders']",Random,Penguins,3762
2472,"['Penguins', 'Hurricanes', 'Islanders', 'Penguins', 'Devils', 'Rangers', 'Flyers', 'Capitals', 'Blue Jackets']",Random,Penguins,3763
2059,"['Penguins', 'Flyers', 'Capitals', 'Rangers', 'Islanders', 'Devils', 'Penguins', 'Hurricanes', 'Blue Jackets']",Random,Penguins,3764
2041,"['Penguins', 'Blue Jackets', 'Penguins', 'Islanders', 'Devils', 'Rangers', 'Capitals', 'Flyers', 'Hurricanes']",Random,Penguins,3765
2596,"['Penguins', 'Islanders', 'Capitals', 'Blue Jackets', 'Hurricanes', 'Rangers', 'Devils', 'Flyers', 'Penguins']",Random,Penguins,3766
