Cost,Path,Function-Type,Start
4613,"['Lightning', 'Bruins', 'Red Wings', 'Sabres', 'Maple Leafs', 'Senators', 'Canadiens', 'Lightning', 'Panthers']",Simple,Lightning
3110,"['Lightning', 'Panthers', 'Lightning', 'Red Wings', 'Sabres', 'Maple Leafs', 'Senators', 'Bruins', 'Canadiens']",Simple,Lightning
4895,"['Lightning', 'Bruins', 'Senators', 'Red Wings', 'Sabres', 'Maple Leafs', 'Canadiens', 'Panthers', 'Lightning']",Simple,Lightning
5645,"['Lightning', 'Sabres', 'Maple Leafs', 'Red Wings', 'Senators', 'Panthers', 'Lightning', 'Bruins', 'Canadiens']",Simple,Lightning
5074,"['Lightning', 'Red Wings', 'Canadiens', 'Sabres', 'Bruins', 'Senators', 'Maple Leafs', 'Panthers', 'Lightning']",Simple,Lightning
4982,"['Lightning', 'Canadiens', 'Senators', 'Sabres', 'Maple Leafs', 'Bruins', 'Red Wings', 'Panthers', 'Lightning']",Simple,Lightning
5807,"['Lightning', 'Red Wings', 'Maple Leafs', 'Canadiens', 'Lightning', 'Panthers', 'Bruins', 'Senators', 'Sabres']",Simple,Lightning
5568,"['Lightning', 'Maple Leafs', 'Red Wings', 'Sabres', 'Panthers', 'Lightning', 'Canadiens', 'Senators', 'Bruins']",Simple,Lightning
3359,"['Lightning', 'Panthers', 'Lightning', 'Sabres', 'Red Wings', 'Maple Leafs', 'Canadiens', 'Bruins', 'Senators']",Simple,Lightning
5627,"['Lightning', 'Bruins', 'Maple Leafs', 'Senators', 'Canadiens', 'Sabres', 'Lightning', 'Panthers', 'Red Wings']",Simple,Lightning
4970,"['Lightning', 'Maple Leafs', 'Canadiens', 'Senators', 'Sabres', 'Bruins', 'Red Wings', 'Panthers', 'Lightning']",Simple,Lightning
3856,"['Lightning', 'Panthers', 'Lightning', 'Bruins', 'Sabres', 'Maple Leafs', 'Canadiens', 'Red Wings', 'Senators']",Simple,Lightning
5757,"['Lightning', 'Maple Leafs', 'Red Wings', 'Senators', 'Sabres', 'Panthers', 'Lightning', 'Bruins', 'Canadiens']",Simple,Lightning
4056,"['Lightning', 'Panthers', 'Lightning', 'Senators', 'Canadiens', 'Sabres', 'Red Wings', 'Bruins', 'Maple Leafs']",Simple,Lightning
5444,"['Lightning', 'Red Wings', 'Panthers', 'Lightning', 'Maple Leafs', 'Sabres', 'Canadiens', 'Bruins', 'Senators']",Simple,Lightning
5045,"['Lightning', 'Bruins', 'Sabres', 'Maple Leafs', 'Senators', 'Red Wings', 'Canadiens', 'Lightning', 'Panthers']",Simple,Lightning
4733,"['Lightning', 'Bruins', 'Canadiens', 'Red Wings', 'Sabres', 'Senators', 'Maple Leafs', 'Lightning', 'Panthers']",Simple,Lightning
3399,"['Lightning', 'Panthers', 'Lightning', 'Canadiens', 'Senators', 'Maple Leafs', 'Red Wings', 'Sabres', 'Bruins']",Simple,Lightning
5326,"['Lightning', 'Red Wings', 'Panthers', 'Lightning', 'Bruins', 'Maple Leafs', 'Sabres', 'Senators', 'Canadiens']",Simple,Lightning
5143,"['Lightning', 'Canadiens', 'Sabres', 'Maple Leafs', 'Bruins', 'Senators', 'Red Wings', 'Panthers', 'Lightning']",Simple,Lightning
5572,"['Lightning', 'Maple Leafs', 'Sabres', 'Panthers', 'Lightning', 'Red Wings', 'Bruins', 'Senators', 'Canadiens']",Simple,Lightning
4623,"['Lightning', 'Red Wings', 'Sabres', 'Canadiens', 'Bruins', 'Senators', 'Maple Leafs', 'Panthers', 'Lightning']",Simple,Lightning
5863,"['Lightning', 'Red Wings', 'Senators', 'Sabres', 'Canadiens', 'Bruins', 'Lightning', 'Panthers', 'Maple Leafs']",Simple,Lightning
4494,"['Lightning', 'Canadiens', 'Senators', 'Maple Leafs', 'Red Wings', 'Sabres', 'Bruins', 'Lightning', 'Panthers']",Simple,Lightning
5390,"['Lightning', 'Senators', 'Canadiens', 'Bruins', 'Lightning', 'Panthers', 'Maple Leafs', 'Sabres', 'Red Wings']",Simple,Lightning
5892,"['Lightning', 'Maple Leafs', 'Canadiens', 'Sabres', 'Senators', 'Red Wings', 'Lightning', 'Panthers', 'Bruins']",Simple,Lightning
5712,"['Lightning', 'Canadiens', 'Bruins', 'Lightning', 'Panthers', 'Red Wings', 'Sabres', 'Senators', 'Maple Leafs']",Simple,Lightning
3978,"['Lightning', 'Panthers', 'Lightning', 'Senators', 'Red Wings', 'Canadiens', 'Maple Leafs', 'Sabres', 'Bruins']",Simple,Lightning
3681,"['Lightning', 'Panthers', 'Lightning', 'Red Wings', 'Maple Leafs', 'Bruins', 'Senators', 'Sabres', 'Canadiens']",Simple,Lightning
4628,"['Lightning', 'Panthers', 'Bruins', 'Maple Leafs', 'Sabres', 'Senators', 'Canadiens', 'Red Wings', 'Lightning']",Simple,Lightning
6185,"['Lightning', 'Bruins', 'Sabres', 'Senators', 'Panthers', 'Lightning', 'Maple Leafs', 'Red Wings', 'Canadiens']",Simple,Lightning
4430,"['Lightning', 'Sabres', 'Maple Leafs', 'Senators', 'Canadiens', 'Bruins', 'Red Wings', 'Panthers', 'Lightning']",Simple,Lightning
4894,"['Lightning', 'Panthers', 'Maple Leafs', 'Canadiens', 'Bruins', 'Sabres', 'Senators', 'Red Wings', 'Lightning']",Simple,Lightning
5842,"['Lightning', 'Canadiens', 'Senators', 'Red Wings', 'Maple Leafs', 'Panthers', 'Lightning', 'Sabres', 'Bruins']",Simple,Lightning
5720,"['Lightning', 'Bruins', 'Canadiens', 'Sabres', 'Lightning', 'Panthers', 'Senators', 'Maple Leafs', 'Red Wings']",Simple,Lightning
4680,"['Lightning', 'Panthers', 'Red Wings', 'Sabres', 'Canadiens', 'Bruins', 'Senators', 'Maple Leafs', 'Lightning']",Simple,Lightning
4773,"['Lightning', 'Red Wings', 'Bruins', 'Sabres', 'Maple Leafs', 'Senators', 'Canadiens', 'Panthers', 'Lightning']",Simple,Lightning
5810,"['Lightning', 'Bruins', 'Sabres', 'Maple Leafs', 'Senators', 'Red Wings', 'Lightning', 'Panthers', 'Canadiens']",Simple,Lightning
6206,"['Lightning', 'Panthers', 'Maple Leafs', 'Canadiens', 'Red Wings', 'Senators', 'Bruins', 'Lightning', 'Sabres']",Simple,Lightning
4585,"['Lightning', 'Red Wings', 'Maple Leafs', 'Bruins', 'Senators', 'Canadiens', 'Sabres', 'Panthers', 'Lightning']",Simple,Lightning
5994,"['Lightning', 'Senators', 'Canadiens', 'Red Wings', 'Bruins', 'Lightning', 'Panthers', 'Sabres', 'Maple Leafs']",Simple,Lightning
5628,"['Lightning', 'Bruins', 'Sabres', 'Senators', 'Canadiens', 'Maple Leafs', 'Lightning', 'Panthers', 'Red Wings']",Simple,Lightning
4588,"['Lightning', 'Bruins', 'Canadiens', 'Maple Leafs', 'Red Wings', 'Sabres', 'Senators', 'Lightning', 'Panthers']",Simple,Lightning
5376,"['Lightning', 'Panthers', 'Red Wings', 'Lightning', 'Sabres', 'Senators', 'Maple Leafs', 'Canadiens', 'Bruins']",Simple,Lightning
5175,"['Lightning', 'Red Wings', 'Panthers', 'Lightning', 'Bruins', 'Sabres', 'Maple Leafs', 'Senators', 'Canadiens']",Simple,Lightning
5425,"['Lightning', 'Canadiens', 'Senators', 'Maple Leafs', 'Red Wings', 'Sabres', 'Panthers', 'Lightning', 'Bruins']",Simple,Lightning
5141,"['Lightning', 'Red Wings', 'Lightning', 'Panthers', 'Maple Leafs', 'Sabres', 'Bruins', 'Canadiens', 'Senators']",Simple,Lightning
5101,"['Lightning', 'Maple Leafs', 'Red Wings', 'Senators', 'Sabres', 'Bruins', 'Canadiens', 'Panthers', 'Lightning']",Simple,Lightning
4550,"['Lightning', 'Panthers', 'Sabres', 'Maple Leafs', 'Canadiens', 'Senators', 'Bruins', 'Red Wings', 'Lightning']",Simple,Lightning
4827,"['Lightning', 'Panthers', 'Bruins', 'Sabres', 'Canadiens', 'Senators', 'Red Wings', 'Maple Leafs', 'Lightning']",Simple,Lightning
4689,"['Lightning', 'Panthers', 'Bruins', 'Senators', 'Sabres', 'Canadiens', 'Maple Leafs', 'Red Wings', 'Lightning']",Simple,Lightning
4781,"['Lightning', 'Panthers', 'Senators', 'Red Wings', 'Maple Leafs', 'Sabres', 'Canadiens', 'Bruins', 'Lightning']",Simple,Lightning
4584,"['Lightning', 'Bruins', 'Senators', 'Canadiens', 'Red Wings', 'Sabres', 'Maple Leafs', 'Panthers', 'Lightning']",Simple,Lightning
4975,"['Lightning', 'Senators', 'Maple Leafs', 'Red Wings', 'Canadiens', 'Bruins', 'Sabres', 'Panthers', 'Lightning']",Simple,Lightning
4120,"['Lightning', 'Panthers', 'Lightning', 'Canadiens', 'Sabres', 'Red Wings', 'Bruins', 'Senators', 'Maple Leafs']",Simple,Lightning
4804,"['Lightning', 'Red Wings', 'Maple Leafs', 'Canadiens', 'Sabres', 'Bruins', 'Senators', 'Lightning', 'Panthers']",Simple,Lightning
5602,"['Lightning', 'Canadiens', 'Red Wings', 'Bruins', 'Maple Leafs', 'Senators', 'Sabres', 'Panthers', 'Lightning']",Simple,Lightning
4715,"['Lightning', 'Bruins', 'Canadiens', 'Sabres', 'Red Wings', 'Maple Leafs', 'Senators', 'Panthers', 'Lightning']",Simple,Lightning
4788,"['Lightning', 'Bruins', 'Maple Leafs', 'Senators', 'Canadiens', 'Red Wings', 'Sabres', 'Panthers', 'Lightning']",Simple,Lightning
4284,"['Lightning', 'Sabres', 'Maple Leafs', 'Red Wings', 'Senators', 'Canadiens', 'Bruins', 'Panthers', 'Lightning']",Simple,Lightning
4441,"['Lightning', 'Red Wings', 'Sabres', 'Maple Leafs', 'Bruins', 'Senators', 'Canadiens', 'Lightning', 'Panthers']",Simple,Lightning
5242,"['Lightning', 'Panthers', 'Canadiens', 'Red Wings', 'Bruins', 'Senators', 'Maple Leafs', 'Sabres', 'Lightning']",Simple,Lightning
5527,"['Lightning', 'Red Wings', 'Maple Leafs', 'Senators', 'Sabres', 'Panthers', 'Lightning', 'Canadiens', 'Bruins']",Simple,Lightning
5530,"['Lightning', 'Red Wings', 'Panthers', 'Lightning', 'Maple Leafs', 'Bruins', 'Canadiens', 'Senators', 'Sabres']",Simple,Lightning
6132,"['Lightning', 'Panthers', 'Red Wings', 'Sabres', 'Senators', 'Lightning', 'Canadiens', 'Maple Leafs', 'Bruins']",Simple,Lightning
4260,"['Lightning', 'Panthers', 'Red Wings', 'Sabres', 'Maple Leafs', 'Canadiens', 'Senators', 'Bruins', 'Lightning']",Simple,Lightning
4419,"['Lightning', 'Senators', 'Bruins', 'Canadiens', 'Sabres', 'Maple Leafs', 'Red Wings', 'Lightning', 'Panthers']",Simple,Lightning
4616,"['Lightning', 'Panthers', 'Sabres', 'Maple Leafs', 'Bruins', 'Senators', 'Canadiens', 'Red Wings', 'Lightning']",Simple,Lightning
5123,"['Lightning', 'Sabres', 'Bruins', 'Senators', 'Red Wings', 'Maple Leafs', 'Canadiens', 'Panthers', 'Lightning']",Simple,Lightning
4959,"['Lightning', 'Red Wings', 'Canadiens', 'Maple Leafs', 'Sabres', 'Bruins', 'Senators', 'Panthers', 'Lightning']",Simple,Lightning
5721,"['Lightning', 'Bruins', 'Canadiens', 'Lightning', 'Panthers', 'Red Wings', 'Senators', 'Maple Leafs', 'Sabres']",Simple,Lightning
3855,"['Lightning', 'Panthers', 'Lightning', 'Sabres', 'Canadiens', 'Senators', 'Maple Leafs', 'Bruins', 'Red Wings']",Simple,Lightning
5229,"['Lightning', 'Panthers', 'Red Wings', 'Lightning', 'Sabres', 'Maple Leafs', 'Senators', 'Bruins', 'Canadiens']",Simple,Lightning
4746,"['Lightning', 'Bruins', 'Senators', 'Sabres', 'Canadiens', 'Maple Leafs', 'Red Wings', 'Panthers', 'Lightning']",Simple,Lightning
5094,"['Lightning', 'Senators', 'Maple Leafs', 'Bruins', 'Canadiens', 'Red Wings', 'Sabres', 'Panthers', 'Lightning']",Simple,Lightning
4713,"['Lightning', 'Panthers', 'Bruins', 'Canadiens', 'Maple Leafs', 'Red Wings', 'Sabres', 'Senators', 'Lightning']",Simple,Lightning
3733,"['Lightning', 'Panthers', 'Lightning', 'Bruins', 'Sabres', 'Red Wings', 'Senators', 'Maple Leafs', 'Canadiens']",Simple,Lightning
3530,"['Lightning', 'Panthers', 'Lightning', 'Red Wings', 'Maple Leafs', 'Senators', 'Bruins', 'Sabres', 'Canadiens']",Simple,Lightning
5045,"['Lightning', 'Bruins', 'Sabres', 'Maple Leafs', 'Senators', 'Red Wings', 'Canadiens', 'Lightning', 'Panthers']",Simple,Lightning
3853,"['Lightning', 'Panthers', 'Lightning', 'Bruins', 'Red Wings', 'Maple Leafs', 'Senators', 'Sabres', 'Canadiens']",Simple,Lightning
5674,"['Lightning', 'Bruins', 'Senators', 'Sabres', 'Maple Leafs', 'Canadiens', 'Panthers', 'Lightning', 'Red Wings']",Simple,Lightning
5508,"['Lightning', 'Panthers', 'Red Wings', 'Lightning', 'Senators', 'Canadiens', 'Sabres', 'Maple Leafs', 'Bruins']",Simple,Lightning
5709,"['Lightning', 'Senators', 'Canadiens', 'Sabres', 'Bruins', 'Lightning', 'Panthers', 'Red Wings', 'Maple Leafs']",Simple,Lightning
3181,"['Lightning', 'Panthers', 'Lightning', 'Bruins', 'Senators', 'Canadiens', 'Sabres', 'Maple Leafs', 'Red Wings']",Simple,Lightning
3645,"['Lightning', 'Panthers', 'Lightning', 'Canadiens', 'Sabres', 'Red Wings', 'Maple Leafs', 'Senators', 'Bruins']",Simple,Lightning
4778,"['Lightning', 'Canadiens', 'Bruins', 'Sabres', 'Senators', 'Maple Leafs', 'Red Wings', 'Panthers', 'Lightning']",Simple,Lightning
4961,"['Lightning', 'Red Wings', 'Senators', 'Bruins', 'Maple Leafs', 'Sabres', 'Canadiens', 'Lightning', 'Panthers']",Simple,Lightning
4405,"['Lightning', 'Panthers', 'Sabres', 'Senators', 'Canadiens', 'Bruins', 'Maple Leafs', 'Red Wings', 'Lightning']",Simple,Lightning
4676,"['Lightning', 'Senators', 'Canadiens', 'Sabres', 'Maple Leafs', 'Red Wings', 'Bruins', 'Lightning', 'Panthers']",Simple,Lightning
5159,"['Lightning', 'Sabres', 'Maple Leafs', 'Bruins', 'Canadiens', 'Red Wings', 'Senators', 'Panthers', 'Lightning']",Simple,Lightning
5686,"['Lightning', 'Canadiens', 'Bruins', 'Senators', 'Panthers', 'Lightning', 'Red Wings', 'Sabres', 'Maple Leafs']",Simple,Lightning
5013,"['Lightning', 'Panthers', 'Red Wings', 'Bruins', 'Maple Leafs', 'Sabres', 'Canadiens', 'Senators', 'Lightning']",Simple,Lightning
3338,"['Lightning', 'Panthers', 'Lightning', 'Bruins', 'Senators', 'Canadiens', 'Sabres', 'Red Wings', 'Maple Leafs']",Simple,Lightning
5669,"['Lightning', 'Maple Leafs', 'Red Wings', 'Sabres', 'Bruins', 'Panthers', 'Lightning', 'Senators', 'Canadiens']",Simple,Lightning
5700,"['Lightning', 'Maple Leafs', 'Senators', 'Sabres', 'Panthers', 'Lightning', 'Red Wings', 'Canadiens', 'Bruins']",Simple,Lightning
4681,"['Lightning', 'Canadiens', 'Senators', 'Sabres', 'Bruins', 'Maple Leafs', 'Red Wings', 'Lightning', 'Panthers']",Simple,Lightning
5362,"['Lightning', 'Maple Leafs', 'Canadiens', 'Sabres', 'Red Wings', 'Bruins', 'Senators', 'Panthers', 'Lightning']",Simple,Lightning
4831,"['Lightning', 'Panthers', 'Senators', 'Canadiens', 'Red Wings', 'Sabres', 'Maple Leafs', 'Bruins', 'Lightning']",Simple,Lightning
5767,"['Lightning', 'Maple Leafs', 'Lightning', 'Panthers', 'Sabres', 'Red Wings', 'Bruins', 'Canadiens', 'Senators']",Simple,Lightning
4688,"['Lightning', 'Panthers', 'Sabres', 'Red Wings', 'Bruins', 'Canadiens', 'Senators', 'Maple Leafs', 'Lightning']",Simple,Lightning
4566,"['Lightning', 'Senators', 'Bruins', 'Canadiens', 'Maple Leafs', 'Sabres', 'Red Wings', 'Panthers', 'Lightning']",Simple,Lightning
6434,"['Lightning', 'Senators', 'Maple Leafs', 'Canadiens', 'Lightning', 'Panthers', 'Sabres', 'Bruins', 'Red Wings']",Simple,Lightning
3539,"['Lightning', 'Panthers', 'Lightning', 'Sabres', 'Red Wings', 'Senators', 'Canadiens', 'Bruins', 'Maple Leafs']",Simple,Lightning
5197,"['Lightning', 'Senators', 'Maple Leafs', 'Bruins', 'Sabres', 'Canadiens', 'Red Wings', 'Lightning', 'Panthers']",Simple,Lightning
4859,"['Lightning', 'Panthers', 'Maple Leafs', 'Red Wings', 'Sabres', 'Canadiens', 'Bruins', 'Senators', 'Lightning']",Simple,Lightning
5609,"['Lightning', 'Canadiens', 'Bruins', 'Lightning', 'Panthers', 'Sabres', 'Red Wings', 'Maple Leafs', 'Senators']",Simple,Lightning
3940,"['Lightning', 'Panthers', 'Lightning', 'Canadiens', 'Bruins', 'Red Wings', 'Sabres', 'Senators', 'Maple Leafs']",Simple,Lightning
5249,"['Lightning', 'Senators', 'Sabres', 'Red Wings', 'Canadiens', 'Bruins', 'Maple Leafs', 'Panthers', 'Lightning']",Simple,Lightning
4716,"['Lightning', 'Panthers', 'Bruins', 'Canadiens', 'Sabres', 'Red Wings', 'Maple Leafs', 'Senators', 'Lightning']",Simple,Lightning
3914,"['Lightning', 'Panthers', 'Lightning', 'Canadiens', 'Sabres', 'Maple Leafs', 'Red Wings', 'Bruins', 'Senators']",Simple,Lightning
4212,"['Lightning', 'Panthers', 'Lightning', 'Senators', 'Maple Leafs', 'Bruins', 'Red Wings', 'Sabres', 'Canadiens']",Simple,Lightning
5582,"['Lightning', 'Senators', 'Maple Leafs', 'Bruins', 'Red Wings', 'Sabres', 'Canadiens', 'Panthers', 'Lightning']",Simple,Lightning
5183,"['Lightning', 'Panthers', 'Maple Leafs', 'Canadiens', 'Bruins', 'Red Wings', 'Sabres', 'Senators', 'Lightning']",Simple,Lightning
5277,"['Lightning', 'Sabres', 'Senators', 'Canadiens', 'Bruins', 'Lightning', 'Panthers', 'Red Wings', 'Maple Leafs']",Simple,Lightning
5155,"['Lightning', 'Panthers', 'Maple Leafs', 'Senators', 'Sabres', 'Red Wings', 'Bruins', 'Canadiens', 'Lightning']",Simple,Lightning
5028,"['Lightning', 'Senators', 'Maple Leafs', 'Canadiens', 'Bruins', 'Red Wings', 'Sabres', 'Panthers', 'Lightning']",Simple,Lightning
6198,"['Lightning', 'Maple Leafs', 'Lightning', 'Panthers', 'Bruins', 'Senators', 'Sabres', 'Canadiens', 'Red Wings']",Simple,Lightning
5538,"['Lightning', 'Panthers', 'Senators', 'Maple Leafs', 'Sabres', 'Red Wings', 'Lightning', 'Canadiens', 'Bruins']",Simple,Lightning
5074,"['Lightning', 'Canadiens', 'Maple Leafs', 'Sabres', 'Senators', 'Bruins', 'Red Wings', 'Panthers', 'Lightning']",Simple,Lightning
3137,"['Lightning', 'Panthers', 'Lightning', 'Red Wings', 'Maple Leafs', 'Senators', 'Canadiens', 'Bruins', 'Sabres']",Simple,Lightning
4720,"['Lightning', 'Red Wings', 'Maple Leafs', 'Senators', 'Sabres', 'Bruins', 'Canadiens', 'Panthers', 'Lightning']",Simple,Lightning
5502,"['Lightning', 'Red Wings', 'Sabres', 'Maple Leafs', 'Bruins', 'Panthers', 'Lightning', 'Canadiens', 'Senators']",Simple,Lightning
5737,"['Lightning', 'Panthers', 'Maple Leafs', 'Bruins', 'Canadiens', 'Senators', 'Lightning', 'Sabres', 'Red Wings']",Simple,Lightning
5175,"['Lightning', 'Red Wings', 'Lightning', 'Panthers', 'Bruins', 'Sabres', 'Maple Leafs', 'Canadiens', 'Senators']",Simple,Lightning
4673,"['Lightning', 'Sabres', 'Maple Leafs', 'Bruins', 'Senators', 'Canadiens', 'Red Wings', 'Panthers', 'Lightning']",Simple,Lightning
4687,"['Lightning', 'Sabres', 'Bruins', 'Senators', 'Canadiens', 'Red Wings', 'Maple Leafs', 'Lightning', 'Panthers']",Simple,Lightning
4701,"['Lightning', 'Senators', 'Bruins', 'Canadiens', 'Maple Leafs', 'Red Wings', 'Sabres', 'Panthers', 'Lightning']",Simple,Lightning
6086,"['Lightning', 'Bruins', 'Red Wings', 'Sabres', 'Canadiens', 'Senators', 'Lightning', 'Panthers', 'Maple Leafs']",Simple,Lightning
3076,"['Lightning', 'Panthers', 'Lightning', 'Red Wings', 'Maple Leafs', 'Sabres', 'Bruins', 'Senators', 'Canadiens']",Random,Lightning
6023,"['Lightning', 'Sabres', 'Red Wings', 'Senators', 'Bruins', 'Canadiens', 'Panthers', 'Lightning', 'Maple Leafs']",Random,Lightning
5857,"['Lightning', 'Red Wings', 'Sabres', 'Canadiens', 'Maple Leafs', 'Lightning', 'Panthers', 'Senators', 'Bruins']",Random,Lightning
8251,"['Lightning', 'Senators', 'Lightning', 'Bruins', 'Sabres', 'Red Wings', 'Panthers', 'Maple Leafs', 'Canadiens']",Random,Lightning
3638,"['Lightning', 'Panthers', 'Lightning', 'Maple Leafs', 'Senators', 'Sabres', 'Red Wings', 'Canadiens', 'Bruins']",Random,Lightning
7761,"['Lightning', 'Maple Leafs', 'Sabres', 'Lightning', 'Senators', 'Canadiens', 'Red Wings', 'Panthers', 'Bruins']",Random,Lightning
8053,"['Lightning', 'Sabres', 'Canadiens', 'Red Wings', 'Bruins', 'Maple Leafs', 'Panthers', 'Senators', 'Lightning']",Random,Lightning
8274,"['Lightning', 'Bruins', 'Lightning', 'Sabres', 'Maple Leafs', 'Panthers', 'Canadiens', 'Red Wings', 'Senators']",Random,Lightning
5070,"['Lightning', 'Panthers', 'Bruins', 'Senators', 'Sabres', 'Canadiens', 'Red Wings', 'Maple Leafs', 'Lightning']",Random,Lightning
7948,"['Lightning', 'Sabres', 'Panthers', 'Maple Leafs', 'Bruins', 'Senators', 'Canadiens', 'Lightning', 'Red Wings']",Random,Lightning
5521,"['Lightning', 'Panthers', 'Senators', 'Canadiens', 'Bruins', 'Lightning', 'Maple Leafs', 'Red Wings', 'Sabres']",Random,Lightning
6012,"['Lightning', 'Senators', 'Canadiens', 'Lightning', 'Panthers', 'Red Wings', 'Maple Leafs', 'Bruins', 'Sabres']",Random,Lightning
5740,"['Lightning', 'Canadiens', 'Senators', 'Sabres', 'Red Wings', 'Lightning', 'Panthers', 'Bruins', 'Maple Leafs']",Random,Lightning
7157,"['Lightning', 'Sabres', 'Red Wings', 'Lightning', 'Senators', 'Bruins', 'Maple Leafs', 'Canadiens', 'Panthers']",Random,Lightning
7211,"['Lightning', 'Maple Leafs', 'Red Wings', 'Canadiens', 'Sabres', 'Lightning', 'Senators', 'Bruins', 'Panthers']",Random,Lightning
6152,"['Lightning', 'Panthers', 'Canadiens', 'Maple Leafs', 'Sabres', 'Bruins', 'Lightning', 'Senators', 'Red Wings']",Random,Lightning
8097,"['Lightning', 'Bruins', 'Canadiens', 'Panthers', 'Sabres', 'Senators', 'Red Wings', 'Lightning', 'Maple Leafs']",Random,Lightning
6495,"['Lightning', 'Panthers', 'Maple Leafs', 'Lightning', 'Canadiens', 'Sabres', 'Senators', 'Bruins', 'Red Wings']",Random,Lightning
7176,"['Lightning', 'Senators', 'Canadiens', 'Sabres', 'Red Wings', 'Bruins', 'Lightning', 'Maple Leafs', 'Panthers']",Random,Lightning
6137,"['Lightning', 'Sabres', 'Bruins', 'Panthers', 'Lightning', 'Senators', 'Maple Leafs', 'Canadiens', 'Red Wings']",Random,Lightning
8577,"['Lightning', 'Maple Leafs', 'Panthers', 'Bruins', 'Senators', 'Lightning', 'Canadiens', 'Red Wings', 'Sabres']",Random,Lightning
8056,"['Lightning', 'Bruins', 'Lightning', 'Sabres', 'Panthers', 'Senators', 'Red Wings', 'Maple Leafs', 'Canadiens']",Random,Lightning
7891,"['Lightning', 'Bruins', 'Panthers', 'Sabres', 'Canadiens', 'Maple Leafs', 'Red Wings', 'Lightning', 'Senators']",Random,Lightning
8305,"['Lightning', 'Maple Leafs', 'Panthers', 'Senators', 'Canadiens', 'Sabres', 'Lightning', 'Bruins', 'Red Wings']",Random,Lightning
8582,"['Lightning', 'Senators', 'Red Wings', 'Panthers', 'Canadiens', 'Sabres', 'Lightning', 'Bruins', 'Maple Leafs']",Random,Lightning
5674,"['Lightning', 'Red Wings', 'Canadiens', 'Senators', 'Lightning', 'Panthers', 'Sabres', 'Maple Leafs', 'Bruins']",Random,Lightning
5521,"['Lightning', 'Red Wings', 'Sabres', 'Lightning', 'Panthers', 'Bruins', 'Senators', 'Maple Leafs', 'Canadiens']",Random,Lightning
7901,"['Lightning', 'Sabres', 'Lightning', 'Bruins', 'Canadiens', 'Red Wings', 'Panthers', 'Maple Leafs', 'Senators']",Random,Lightning
6817,"['Lightning', 'Red Wings', 'Bruins', 'Lightning', 'Sabres', 'Canadiens', 'Senators', 'Maple Leafs', 'Panthers']",Random,Lightning
5927,"['Lightning', 'Panthers', 'Sabres', 'Lightning', 'Senators', 'Maple Leafs', 'Red Wings', 'Bruins', 'Canadiens']",Random,Lightning
8668,"['Lightning', 'Sabres', 'Panthers', 'Senators', 'Bruins', 'Maple Leafs', 'Lightning', 'Canadiens', 'Red Wings']",Random,Lightning
8080,"['Lightning', 'Canadiens', 'Senators', 'Red Wings', 'Panthers', 'Sabres', 'Lightning', 'Maple Leafs', 'Bruins']",Random,Lightning
8542,"['Lightning', 'Canadiens', 'Sabres', 'Bruins', 'Panthers', 'Senators', 'Lightning', 'Maple Leafs', 'Red Wings']",Random,Lightning
6801,"['Lightning', 'Bruins', 'Senators', 'Maple Leafs', 'Red Wings', 'Lightning', 'Sabres', 'Canadiens', 'Panthers']",Random,Lightning
6117,"['Lightning', 'Sabres', 'Canadiens', 'Senators', 'Panthers', 'Lightning', 'Red Wings', 'Bruins', 'Maple Leafs']",Random,Lightning
7857,"['Lightning', 'Maple Leafs', 'Lightning', 'Red Wings', 'Panthers', 'Canadiens', 'Senators', 'Sabres', 'Bruins']",Random,Lightning
5772,"['Lightning', 'Panthers', 'Red Wings', 'Sabres', 'Canadiens', 'Maple Leafs', 'Senators', 'Lightning', 'Bruins']",Random,Lightning
8343,"['Lightning', 'Sabres', 'Lightning', 'Canadiens', 'Senators', 'Red Wings', 'Bruins', 'Panthers', 'Maple Leafs']",Random,Lightning
6060,"['Lightning', 'Panthers', 'Bruins', 'Sabres', 'Lightning', 'Canadiens', 'Maple Leafs', 'Red Wings', 'Senators']",Random,Lightning
8117,"['Lightning', 'Canadiens', 'Senators', 'Sabres', 'Panthers', 'Bruins', 'Red Wings', 'Lightning', 'Maple Leafs']",Random,Lightning
6067,"['Lightning', 'Panthers', 'Bruins', 'Canadiens', 'Sabres', 'Red Wings', 'Senators', 'Lightning', 'Maple Leafs']",Random,Lightning
6214,"['Lightning', 'Canadiens', 'Sabres', 'Panthers', 'Lightning', 'Bruins', 'Maple Leafs', 'Red Wings', 'Senators']",Random,Lightning
5265,"['Lightning', 'Canadiens', 'Senators', 'Sabres', 'Maple Leafs', 'Red Wings', 'Lightning', 'Panthers', 'Bruins']",Random,Lightning
5254,"['Lightning', 'Panthers', 'Canadiens', 'Red Wings', 'Sabres', 'Senators', 'Maple Leafs', 'Bruins', 'Lightning']",Random,Lightning
7173,"['Lightning', 'Senators', 'Red Wings', 'Sabres', 'Maple Leafs', 'Canadiens', 'Panthers', 'Bruins', 'Lightning']",Random,Lightning
8491,"['Lightning', 'Canadiens', 'Red Wings', 'Sabres', 'Senators', 'Lightning', 'Bruins', 'Panthers', 'Maple Leafs']",Random,Lightning
6225,"['Lightning', 'Sabres', 'Maple Leafs', 'Canadiens', 'Lightning', 'Panthers', 'Senators', 'Bruins', 'Red Wings']",Random,Lightning
