Cost,Path,Function-Type,Start
6727,"['Coyotes', 'Jets', 'Wild', 'Predators', 'Blackhawks', 'Blues', 'Avalanche', 'Stars', 'Coyotes']",Simple,Coyotes
5898,"['Coyotes', 'Stars', 'Coyotes', 'Avalanche', 'Blues', 'Jets', 'Wild', 'Blackhawks', 'Predators']",Simple,Coyotes
7353,"['Coyotes', 'Avalanche', 'Jets', 'Predators', 'Blackhawks', 'Blues', 'Wild', 'Coyotes', 'Stars']",Simple,Coyotes
6880,"['Coyotes', 'Blackhawks', 'Wild', 'Jets', 'Coyotes', 'Avalanche', 'Stars', 'Predators', 'Blues']",Simple,Coyotes
7039,"['Coyotes', 'Avalanche', 'Wild', 'Jets', 'Predators', 'Blues', 'Stars', 'Coyotes', 'Blackhawks']",Simple,Coyotes
5193,"['Coyotes', 'Stars', 'Coyotes', 'Avalanche', 'Blues', 'Predators', 'Blackhawks', 'Wild', 'Jets']",Simple,Coyotes
7316,"['Coyotes', 'Avalanche', 'Jets', 'Stars', 'Coyotes', 'Wild', 'Blues', 'Blackhawks', 'Predators']",Simple,Coyotes
6211,"['Coyotes', 'Wild', 'Jets', 'Predators', 'Blackhawks', 'Blues', 'Stars', 'Avalanche', 'Coyotes']",Simple,Coyotes
7667,"['Coyotes', 'Blackhawks', 'Predators', 'Wild', 'Blues', 'Avalanche', 'Coyotes', 'Stars', 'Jets']",Simple,Coyotes
6384,"['Coyotes', 'Stars', 'Predators', 'Wild', 'Blues', 'Blackhawks', 'Jets', 'Avalanche', 'Coyotes']",Simple,Coyotes
6857,"['Coyotes', 'Stars', 'Wild', 'Jets', 'Blackhawks', 'Coyotes', 'Avalanche', 'Blues', 'Predators']",Simple,Coyotes
5214,"['Coyotes', 'Stars', 'Predators', 'Blues', 'Blackhawks', 'Jets', 'Wild', 'Avalanche', 'Coyotes']",Simple,Coyotes
6427,"['Coyotes', 'Jets', 'Wild', 'Avalanche', 'Coyotes', 'Stars', 'Predators', 'Blackhawks', 'Blues']",Simple,Coyotes
7976,"['Coyotes', 'Blues', 'Stars', 'Coyotes', 'Avalanche', 'Blackhawks', 'Jets', 'Predators', 'Wild']",Simple,Coyotes
6740,"['Coyotes', 'Jets', 'Wild', 'Avalanche', 'Coyotes', 'Stars', 'Blackhawks', 'Predators', 'Blues']",Simple,Coyotes
7127,"['Coyotes', 'Stars', 'Predators', 'Blackhawks', 'Blues', 'Coyotes', 'Wild', 'Jets', 'Avalanche']",Simple,Coyotes
6522,"['Coyotes', 'Wild', 'Jets', 'Stars', 'Blues', 'Predators', 'Blackhawks', 'Avalanche', 'Coyotes']",Simple,Coyotes
5631,"['Coyotes', 'Stars', 'Predators', 'Blues', 'Jets', 'Wild', 'Blackhawks', 'Avalanche', 'Coyotes']",Simple,Coyotes
6368,"['Coyotes', 'Avalanche', 'Stars', 'Coyotes', 'Predators', 'Blues', 'Wild', 'Blackhawks', 'Jets']",Simple,Coyotes
6909,"['Coyotes', 'Avalanche', 'Blues', 'Predators', 'Coyotes', 'Stars', 'Wild', 'Blackhawks', 'Jets']",Simple,Coyotes
6404,"['Coyotes', 'Stars', 'Predators', 'Blues', 'Avalanche', 'Coyotes', 'Blackhawks', 'Jets', 'Wild']",Simple,Coyotes
6454,"['Coyotes', 'Avalanche', 'Jets', 'Wild', 'Stars', 'Coyotes', 'Blues', 'Predators', 'Blackhawks']",Simple,Coyotes
5632,"['Coyotes', 'Avalanche', 'Coyotes', 'Blues', 'Stars', 'Predators', 'Blackhawks', 'Jets', 'Wild']",Simple,Coyotes
7719,"['Coyotes', 'Predators', 'Jets', 'Avalanche', 'Coyotes', 'Stars', 'Wild', 'Blackhawks', 'Blues']",Simple,Coyotes
6231,"['Coyotes', 'Avalanche', 'Stars', 'Jets', 'Wild', 'Predators', 'Blackhawks', 'Blues', 'Coyotes']",Simple,Coyotes
6850,"['Coyotes', 'Stars', 'Predators', 'Avalanche', 'Coyotes', 'Blackhawks', 'Blues', 'Jets', 'Wild']",Simple,Coyotes
7067,"['Coyotes', 'Jets', 'Wild', 'Blackhawks', 'Avalanche', 'Coyotes', 'Predators', 'Blues', 'Stars']",Simple,Coyotes
6222,"['Coyotes', 'Predators', 'Blues', 'Blackhawks', 'Stars', 'Coyotes', 'Avalanche', 'Wild', 'Jets']",Random,Coyotes
7643,"['Coyotes', 'Predators', 'Jets', 'Wild', 'Avalanche', 'Coyotes', 'Blues', 'Blackhawks', 'Stars']",Random,Coyotes
7868,"['Coyotes', 'Blackhawks', 'Predators', 'Blues', 'Jets', 'Avalanche', 'Wild', 'Stars', 'Coyotes']",Random,Coyotes
8708,"['Coyotes', 'Stars', 'Blackhawks', 'Coyotes', 'Predators', 'Avalanche', 'Jets', 'Wild', 'Blues']",Random,Coyotes
8022,"['Coyotes', 'Stars', 'Blues', 'Jets', 'Wild', 'Predators', 'Avalanche', 'Blackhawks', 'Coyotes']",Random,Coyotes
5437,"['Coyotes', 'Avalanche', 'Coyotes', 'Stars', 'Blackhawks', 'Jets', 'Wild', 'Blues', 'Predators']",Random,Coyotes
9425,"['Coyotes', 'Predators', 'Avalanche', 'Wild', 'Jets', 'Coyotes', 'Blackhawks', 'Stars', 'Blues']",Random,Coyotes
5331,"['Coyotes', 'Avalanche', 'Coyotes', 'Jets', 'Wild', 'Blackhawks', 'Blues', 'Predators', 'Stars']",Random,Coyotes
9213,"['Coyotes', 'Jets', 'Stars', 'Coyotes', 'Blackhawks', 'Avalanche', 'Predators', 'Blues', 'Wild']",Random,Coyotes
9408,"['Coyotes', 'Blackhawks', 'Stars', 'Predators', 'Coyotes', 'Wild', 'Blues', 'Avalanche', 'Jets']",Random,Coyotes
7836,"['Coyotes', 'Blackhawks', 'Blues', 'Coyotes', 'Stars', 'Predators', 'Avalanche', 'Jets', 'Wild']",Random,Coyotes
6787,"['Coyotes', 'Avalanche', 'Blackhawks', 'Blues', 'Jets', 'Wild', 'Coyotes', 'Stars', 'Predators']",Random,Coyotes
9270,"['Coyotes', 'Wild', 'Avalanche', 'Predators', 'Blues', 'Jets', 'Stars', 'Blackhawks', 'Coyotes']",Random,Coyotes
6343,"['Coyotes', 'Stars', 'Jets', 'Blues', 'Predators', 'Blackhawks', 'Wild', 'Avalanche', 'Coyotes']",Random,Coyotes
7926,"['Coyotes', 'Predators', 'Blackhawks', 'Stars', 'Wild', 'Jets', 'Coyotes', 'Avalanche', 'Blues']",Random,Coyotes
10197,"['Coyotes', 'Blues', 'Avalanche', 'Jets', 'Predators', 'Coyotes', 'Blackhawks', 'Stars', 'Wild']",Random,Coyotes
6898,"['Coyotes', 'Stars', 'Blues', 'Blackhawks', 'Predators', 'Avalanche', 'Jets', 'Wild', 'Coyotes']",Random,Coyotes
8185,"['Coyotes', 'Stars', 'Coyotes', 'Wild', 'Avalanche', 'Blues', 'Blackhawks', 'Jets', 'Predators']",Random,Coyotes
7352,"['Coyotes', 'Wild', 'Blackhawks', 'Predators', 'Blues', 'Jets', 'Coyotes', 'Avalanche', 'Stars']",Random,Coyotes
7819,"['Coyotes', 'Jets', 'Coyotes', 'Avalanche', 'Stars', 'Blackhawks', 'Blues', 'Predators', 'Wild']",Random,Coyotes
7412,"['Coyotes', 'Avalanche', 'Predators', 'Blues', 'Blackhawks', 'Jets', 'Stars', 'Wild', 'Coyotes']",Random,Coyotes
8448,"['Coyotes', 'Wild', 'Stars', 'Avalanche', 'Predators', 'Blackhawks', 'Blues', 'Jets', 'Coyotes']",Random,Coyotes
8790,"['Coyotes', 'Wild', 'Blackhawks', 'Avalanche', 'Blues', 'Stars', 'Coyotes', 'Predators', 'Jets']",Random,Coyotes
8197,"['Coyotes', 'Wild', 'Avalanche', 'Coyotes', 'Blackhawks', 'Predators', 'Blues', 'Jets', 'Stars']",Random,Coyotes
10034,"['Coyotes', 'Jets', 'Stars', 'Wild', 'Blackhawks', 'Coyotes', 'Blues', 'Avalanche', 'Predators']",Random,Coyotes
7396,"['Coyotes', 'Stars', 'Wild', 'Blues', 'Blackhawks', 'Jets', 'Avalanche', 'Coyotes', 'Predators']",Random,Coyotes
8870,"['Coyotes', 'Stars', 'Predators', 'Wild', 'Blackhawks', 'Avalanche', 'Jets', 'Coyotes', 'Blues']",Random,Coyotes
6803,"['Coyotes', 'Avalanche', 'Coyotes', 'Wild', 'Blues', 'Blackhawks', 'Jets', 'Predators', 'Stars']",Random,Coyotes
9196,"['Coyotes', 'Jets', 'Blackhawks', 'Avalanche', 'Stars', 'Wild', 'Coyotes', 'Blues', 'Predators']",Random,Coyotes
7095,"['Coyotes', 'Avalanche', 'Coyotes', 'Predators', 'Blues', 'Jets', 'Blackhawks', 'Stars', 'Wild']",Random,Coyotes
9671,"['Coyotes', 'Predators', 'Stars', 'Blackhawks', 'Jets', 'Coyotes', 'Wild', 'Avalanche', 'Blues']",Random,Coyotes
9605,"['Coyotes', 'Blackhawks', 'Coyotes', 'Stars', 'Wild', 'Blues', 'Avalanche', 'Predators', 'Jets']",Random,Coyotes
8427,"['Coyotes', 'Stars', 'Wild', 'Blues', 'Avalanche', 'Jets', 'Predators', 'Blackhawks', 'Coyotes']",Random,Coyotes
7681,"['Coyotes', 'Blues', 'Predators', 'Coyotes', 'Stars', 'Avalanche', 'Jets', 'Blackhawks', 'Wild']",Random,Coyotes
7250,"['Coyotes', 'Blues', 'Stars', 'Coyotes', 'Avalanche', 'Predators', 'Wild', 'Blackhawks', 'Jets']",Random,Coyotes
8276,"['Coyotes', 'Wild', 'Predators', 'Blues', 'Blackhawks', 'Avalanche', 'Coyotes', 'Jets', 'Stars']",Random,Coyotes
8022,"['Coyotes', 'Blackhawks', 'Avalanche', 'Predators', 'Jets', 'Wild', 'Blues', 'Stars', 'Coyotes']",Random,Coyotes
8368,"['Coyotes', 'Stars', 'Blackhawks', 'Wild', 'Predators', 'Jets', 'Avalanche', 'Blues', 'Coyotes']",Random,Coyotes
8510,"['Coyotes', 'Predators', 'Wild', 'Stars', 'Blackhawks', 'Jets', 'Blues', 'Coyotes', 'Avalanche']",Random,Coyotes
10401,"['Coyotes', 'Blackhawks', 'Avalanche', 'Blues', 'Stars', 'Wild', 'Coyotes', 'Jets', 'Predators']",Random,Coyotes
7401,"['Coyotes', 'Blackhawks', 'Wild', 'Jets', 'Predators', 'Blues', 'Coyotes', 'Stars', 'Avalanche']",Random,Coyotes
9414,"['Coyotes', 'Wild', 'Stars', 'Jets', 'Predators', 'Avalanche', 'Blackhawks', 'Blues', 'Coyotes']",Random,Coyotes
9487,"['Coyotes', 'Wild', 'Stars', 'Blues', 'Avalanche', 'Jets', 'Coyotes', 'Predators', 'Blackhawks']",Random,Coyotes
9249,"['Coyotes', 'Stars', 'Jets', 'Predators', 'Blues', 'Coyotes', 'Wild', 'Avalanche', 'Blackhawks']",Random,Coyotes
7797,"['Coyotes', 'Wild', 'Jets', 'Blackhawks', 'Stars', 'Coyotes', 'Blues', 'Predators', 'Avalanche']",Random,Coyotes
9853,"['Coyotes', 'Jets', 'Coyotes', 'Blackhawks', 'Stars', 'Avalanche', 'Blues', 'Wild', 'Predators']",Random,Coyotes
8280,"['Coyotes', 'Blackhawks', 'Blues', 'Wild', 'Stars', 'Predators', 'Jets', 'Coyotes', 'Avalanche']",Random,Coyotes
8719,"['Coyotes', 'Avalanche', 'Wild', 'Stars', 'Blackhawks', 'Predators', 'Coyotes', 'Jets', 'Blues']",Random,Coyotes
10061,"['Coyotes', 'Blues', 'Wild', 'Stars', 'Avalanche', 'Predators', 'Jets', 'Coyotes', 'Blackhawks']",Random,Coyotes
7397,"['Coyotes', 'Predators', 'Blues', 'Coyotes', 'Stars', 'Avalanche', 'Blackhawks', 'Jets', 'Wild']",Random,Coyotes
9641,"['Coyotes', 'Predators', 'Blues', 'Jets', 'Stars', 'Blackhawks', 'Coyotes', 'Wild', 'Avalanche']",Random,Coyotes
7726,"['Coyotes', 'Predators', 'Blues', 'Wild', 'Avalanche', 'Jets', 'Blackhawks', 'Stars', 'Coyotes']",Random,Coyotes
8170,"['Coyotes', 'Blues', 'Avalanche', 'Stars', 'Predators', 'Jets', 'Blackhawks', 'Wild', 'Coyotes']",Random,Coyotes
8012,"['Coyotes', 'Wild', 'Blues', 'Predators', 'Blackhawks', 'Coyotes', 'Avalanche', 'Jets', 'Stars']",Random,Coyotes
7248,"['Coyotes', 'Wild', 'Jets', 'Coyotes', 'Avalanche', 'Blues', 'Predators', 'Blackhawks', 'Stars']",Random,Coyotes
8820,"['Coyotes', 'Wild', 'Coyotes', 'Stars', 'Predators', 'Avalanche', 'Jets', 'Blues', 'Blackhawks']",Random,Coyotes
8496,"['Coyotes', 'Blackhawks', 'Wild', 'Avalanche', 'Predators', 'Jets', 'Blues', 'Stars', 'Coyotes']",Random,Coyotes
8196,"['Coyotes', 'Blackhawks', 'Blues', 'Wild', 'Stars', 'Jets', 'Predators', 'Avalanche', 'Coyotes']",Random,Coyotes
9099,"['Coyotes', 'Blackhawks', 'Stars', 'Jets', 'Avalanche', 'Blues', 'Predators', 'Wild', 'Coyotes']",Random,Coyotes
8239,"['Coyotes', 'Stars', 'Predators', 'Blues', 'Avalanche', 'Jets', 'Coyotes', 'Blackhawks', 'Wild']",Random,Coyotes
8307,"['Coyotes', 'Blues', 'Blackhawks', 'Predators', 'Stars', 'Avalanche', 'Wild', 'Coyotes', 'Jets']",Random,Coyotes
7926,"['Coyotes', 'Blackhawks', 'Blues', 'Jets', 'Wild', 'Coyotes', 'Stars', 'Predators', 'Avalanche']",Random,Coyotes
7541,"['Coyotes', 'Wild', 'Blues', 'Avalanche', 'Coyotes', 'Stars', 'Jets', 'Blackhawks', 'Predators']",Random,Coyotes
5864,"['Coyotes', 'Avalanche', 'Coyotes', 'Blackhawks', 'Blues', 'Predators', 'Stars', 'Jets', 'Wild']",Random,Coyotes
9613,"['Coyotes', 'Jets', 'Coyotes', 'Blackhawks', 'Blues', 'Avalanche', 'Stars', 'Wild', 'Predators']",Random,Coyotes
8558,"['Coyotes', 'Jets', 'Blues', 'Predators', 'Avalanche', 'Stars', 'Wild', 'Blackhawks', 'Coyotes']",Random,Coyotes
8964,"['Coyotes', 'Stars', 'Jets', 'Predators', 'Coyotes', 'Blackhawks', 'Blues', 'Wild', 'Avalanche']",Random,Coyotes
8956,"['Coyotes', 'Blackhawks', 'Predators', 'Jets', 'Avalanche', 'Blues', 'Stars', 'Coyotes', 'Wild']",Random,Coyotes
6958,"['Coyotes', 'Wild', 'Jets', 'Stars', 'Coyotes', 'Avalanche', 'Predators', 'Blackhawks', 'Blues']",Random,Coyotes
9153,"['Coyotes', 'Stars', 'Wild', 'Predators', 'Coyotes', 'Blackhawks', 'Jets', 'Blues', 'Avalanche']",Random,Coyotes
8325,"['Coyotes', 'Blues', 'Blackhawks', 'Coyotes', 'Predators', 'Stars', 'Wild', 'Jets', 'Avalanche']",Random,Coyotes
9198,"['Coyotes', 'Predators', 'Coyotes', 'Jets', 'Stars', 'Wild', 'Blackhawks', 'Blues', 'Avalanche']",Random,Coyotes
6745,"['Coyotes', 'Wild', 'Jets', 'Predators', 'Stars', 'Blues', 'Blackhawks', 'Avalanche', 'Coyotes']",Random,Coyotes
6982,"['Coyotes', 'Jets', 'Predators', 'Blackhawks', 'Wild', 'Blues', 'Stars', 'Avalanche', 'Coyotes']",Random,Coyotes
8394,"['Coyotes', 'Wild', 'Blues', 'Predators', 'Coyotes', 'Avalanche', 'Jets', 'Stars', 'Blackhawks']",Random,Coyotes
9893,"['Coyotes', 'Blues', 'Wild', 'Predators', 'Coyotes', 'Jets', 'Avalanche', 'Blackhawks', 'Stars']",Random,Coyotes
8876,"['Coyotes', 'Jets', 'Blackhawks', 'Avalanche', 'Wild', 'Blues', 'Stars', 'Coyotes', 'Predators']",Random,Coyotes
9171,"['Coyotes', 'Stars', 'Wild', 'Avalanche', 'Blackhawks', 'Jets', 'Blues', 'Coyotes', 'Predators']",Random,Coyotes
8255,"['Coyotes', 'Blackhawks', 'Avalanche', 'Predators', 'Coyotes', 'Stars', 'Blues', 'Wild', 'Jets']",Random,Coyotes
7748,"['Coyotes', 'Blues', 'Blackhawks', 'Predators', 'Stars', 'Jets', 'Coyotes', 'Avalanche', 'Wild']",Random,Coyotes
6634,"['Coyotes', 'Avalanche', 'Blues', 'Jets', 'Wild', 'Blackhawks', 'Stars', 'Predators', 'Coyotes']",Random,Coyotes
8610,"['Coyotes', 'Blackhawks', 'Stars', 'Avalanche', 'Predators', 'Blues', 'Coyotes', 'Jets', 'Wild']",Random,Coyotes
8609,"['Coyotes', 'Stars', 'Blackhawks', 'Jets', 'Coyotes', 'Predators', 'Blues', 'Avalanche', 'Wild']",Random,Coyotes
8862,"['Coyotes', 'Predators', 'Blackhawks', 'Jets', 'Blues', 'Coyotes', 'Wild', 'Stars', 'Avalanche']",Random,Coyotes
6585,"['Coyotes', 'Avalanche', 'Stars', 'Coyotes', 'Wild', 'Blackhawks', 'Blues', 'Predators', 'Jets']",Random,Coyotes
7524,"['Coyotes', 'Avalanche', 'Blues', 'Stars', 'Wild', 'Predators', 'Blackhawks', 'Jets', 'Coyotes']",Random,Coyotes
9037,"['Coyotes', 'Wild', 'Coyotes', 'Stars', 'Avalanche', 'Predators', 'Jets', 'Blues', 'Blackhawks']",Random,Coyotes
7868,"['Coyotes', 'Stars', 'Blackhawks', 'Coyotes', 'Avalanche', 'Predators', 'Wild', 'Jets', 'Blues']",Random,Coyotes
9477,"['Coyotes', 'Blues', 'Blackhawks', 'Avalanche', 'Wild', 'Coyotes', 'Jets', 'Stars', 'Predators']",Random,Coyotes
7827,"['Coyotes', 'Jets', 'Stars', 'Predators', 'Blues', 'Coyotes', 'Avalanche', 'Wild', 'Blackhawks']",Random,Coyotes
9398,"['Coyotes', 'Stars', 'Blues', 'Jets', 'Avalanche', 'Blackhawks', 'Coyotes', 'Wild', 'Predators']",Random,Coyotes
8012,"['Coyotes', 'Wild', 'Blues', 'Predators', 'Blackhawks', 'Coyotes', 'Avalanche', 'Jets', 'Stars']",Random,Coyotes
8425,"['Coyotes', 'Blues', 'Blackhawks', 'Predators', 'Avalanche', 'Wild', 'Stars', 'Coyotes', 'Jets']",Random,Coyotes
6813,"['Coyotes', 'Avalanche', 'Blues', 'Coyotes', 'Stars', 'Predators', 'Wild', 'Jets', 'Blackhawks']",Random,Coyotes
6420,"['Coyotes', 'Stars', 'Predators', 'Blackhawks', 'Jets', 'Blues', 'Wild', 'Avalanche', 'Coyotes']",Random,Coyotes
8561,"['Coyotes', 'Predators', 'Blackhawks', 'Jets', 'Avalanche', 'Wild', 'Coyotes', 'Stars', 'Blues']",Random,Coyotes
9112,"['Coyotes', 'Wild', 'Blues', 'Coyotes', 'Blackhawks', 'Jets', 'Predators', 'Stars', 'Avalanche']",Random,Coyotes
8245,"['Coyotes', 'Blackhawks', 'Blues', 'Jets', 'Stars', 'Predators', 'Coyotes', 'Avalanche', 'Wild']",Random,Coyotes
8765,"['Coyotes', 'Wild', 'Coyotes', 'Stars', 'Jets', 'Predators', 'Blues', 'Blackhawks', 'Avalanche']",Random,Coyotes
7618,"['Coyotes', 'Stars', 'Avalanche', 'Jets', 'Wild', 'Blues', 'Blackhawks', 'Coyotes', 'Predators']",Random,Coyotes
8474,"['Coyotes', 'Wild', 'Jets', 'Predators', 'Stars', 'Coyotes', 'Blues', 'Avalanche', 'Blackhawks']",Random,Coyotes
7963,"['Coyotes', 'Stars', 'Coyotes', 'Wild', 'Predators', 'Avalanche', 'Blues', 'Blackhawks', 'Jets']",Random,Coyotes
8768,"['Coyotes', 'Predators', 'Blackhawks', 'Coyotes', 'Wild', 'Jets', 'Stars', 'Avalanche', 'Blues']",Random,Coyotes
6118,"['Coyotes', 'Predators', 'Blues', 'Blackhawks', 'Jets', 'Wild', 'Avalanche', 'Coyotes', 'Stars']",Random,Coyotes
8881,"['Coyotes', 'Wild', 'Coyotes', 'Jets', 'Avalanche', 'Blues', 'Blackhawks', 'Predators', 'Stars']",Random,Coyotes
6635,"['Coyotes', 'Predators', 'Wild', 'Jets', 'Blues', 'Blackhawks', 'Stars', 'Avalanche', 'Coyotes']",Random,Coyotes
6691,"['Coyotes', 'Wild', 'Avalanche', 'Coyotes', 'Stars', 'Blues', 'Predators', 'Blackhawks', 'Jets']",Random,Coyotes
9764,"['Coyotes', 'Jets', 'Blackhawks', 'Stars', 'Blues', 'Coyotes', 'Wild', 'Avalanche', 'Predators']",Random,Coyotes
8095,"['Coyotes', 'Jets', 'Wild', 'Coyotes', 'Stars', 'Blues', 'Avalanche', 'Blackhawks', 'Predators']",Random,Coyotes
8057,"['Coyotes', 'Stars', 'Blackhawks', 'Wild', 'Jets', 'Predators', 'Coyotes', 'Blues', 'Avalanche']",Random,Coyotes
8203,"['Coyotes', 'Wild', 'Blackhawks', 'Blues', 'Stars', 'Jets', 'Coyotes', 'Avalanche', 'Predators']",Random,Coyotes
7695,"['Coyotes', 'Jets', 'Blackhawks', 'Blues', 'Stars', 'Avalanche', 'Coyotes', 'Predators', 'Wild']",Random,Coyotes
7458,"['Coyotes', 'Avalanche', 'Predators', 'Blues', 'Blackhawks', 'Coyotes', 'Jets', 'Wild', 'Stars']",Random,Coyotes
8217,"['Coyotes', 'Jets', 'Wild', 'Stars', 'Coyotes', 'Blues', 'Avalanche', 'Blackhawks', 'Predators']",Random,Coyotes
7209,"['Coyotes', 'Avalanche', 'Stars', 'Blues', 'Wild', 'Jets', 'Blackhawks', 'Coyotes', 'Predators']",Random,Coyotes
9444,"['Coyotes', 'Predators', 'Avalanche', 'Wild', 'Blues', 'Jets', 'Coyotes', 'Stars', 'Blackhawks']",Random,Coyotes
9281,"['Coyotes', 'Predators', 'Coyotes', 'Blackhawks', 'Avalanche', 'Blues', 'Jets', 'Wild', 'Stars']",Random,Coyotes
7360,"['Coyotes', 'Blues', 'Predators', 'Wild', 'Jets', 'Coyotes', 'Avalanche', 'Stars', 'Blackhawks']",Random,Coyotes
9594,"['Coyotes', 'Jets', 'Stars', 'Blackhawks', 'Predators', 'Coyotes', 'Blues', 'Avalanche', 'Wild']",Random,Coyotes
7585,"['Coyotes', 'Blues', 'Predators', 'Blackhawks', 'Avalanche', 'Jets', 'Wild', 'Coyotes', 'Stars']",Random,Coyotes
6416,"['Coyotes', 'Avalanche', 'Stars', 'Coyotes', 'Wild', 'Jets', 'Predators', 'Blues', 'Blackhawks']",Random,Coyotes
8291,"['Coyotes', 'Stars', 'Wild', 'Blues', 'Blackhawks', 'Predators', 'Coyotes', 'Jets', 'Avalanche']",Random,Coyotes
8996,"['Coyotes', 'Stars', 'Predators', 'Coyotes', 'Wild', 'Blues', 'Jets', 'Avalanche', 'Blackhawks']",Random,Coyotes
6791,"['Coyotes', 'Avalanche', 'Coyotes', 'Stars', 'Blackhawks', 'Wild', 'Blues', 'Jets', 'Predators']",Random,Coyotes
9180,"['Coyotes', 'Avalanche', 'Blues', 'Stars', 'Jets', 'Predators', 'Wild', 'Coyotes', 'Blackhawks']",Random,Coyotes
7557,"['Coyotes', 'Wild', 'Jets', 'Avalanche', 'Coyotes', 'Blackhawks', 'Stars', 'Predators', 'Blues']",Random,Coyotes
8995,"['Coyotes', 'Jets', 'Blues', 'Coyotes', 'Blackhawks', 'Wild', 'Predators', 'Stars', 'Avalanche']",Random,Coyotes
6906,"['Coyotes', 'Stars', 'Avalanche', 'Blues', 'Predators', 'Wild', 'Jets', 'Blackhawks', 'Coyotes']",Random,Coyotes
10001,"['Coyotes', 'Blackhawks', 'Avalanche', 'Wild', 'Coyotes', 'Blues', 'Jets', 'Predators', 'Stars']",Random,Coyotes
9166,"['Coyotes', 'Stars', 'Blues', 'Wild', 'Predators', 'Coyotes', 'Jets', 'Avalanche', 'Blackhawks']",Random,Coyotes
9772,"['Coyotes', 'Jets', 'Stars', 'Predators', 'Wild', 'Blues', 'Coyotes', 'Blackhawks', 'Avalanche']",Random,Coyotes
9037,"['Coyotes', 'Blackhawks', 'Coyotes', 'Avalanche', 'Jets', 'Predators', 'Stars', 'Wild', 'Blues']",Random,Coyotes
6629,"['Coyotes', 'Wild', 'Jets', 'Avalanche', 'Blues', 'Blackhawks', 'Predators', 'Stars', 'Coyotes']",Random,Coyotes
7125,"['Coyotes', 'Avalanche', 'Stars', 'Jets', 'Blackhawks', 'Predators', 'Wild', 'Blues', 'Coyotes']",Random,Coyotes
8921,"['Coyotes', 'Predators', 'Avalanche', 'Wild', 'Stars', 'Coyotes', 'Blackhawks', 'Blues', 'Jets']",Random,Coyotes
9113,"['Coyotes', 'Jets', 'Predators', 'Avalanche', 'Coyotes', 'Wild', 'Stars', 'Blackhawks', 'Blues']",Random,Coyotes
7870,"['Coyotes', 'Wild', 'Blackhawks', 'Avalanche', 'Jets', 'Predators', 'Blues', 'Stars', 'Coyotes']",Random,Coyotes
8672,"['Coyotes', 'Blues', 'Coyotes', 'Avalanche', 'Wild', 'Predators', 'Jets', 'Blackhawks', 'Stars']",Random,Coyotes
10248,"['Coyotes', 'Blues', 'Wild', 'Stars', 'Blackhawks', 'Coyotes', 'Jets', 'Predators', 'Avalanche']",Random,Coyotes
6752,"['Coyotes', 'Blues', 'Blackhawks', 'Wild', 'Predators', 'Stars', 'Coyotes', 'Avalanche', 'Jets']",Random,Coyotes
8860,"['Coyotes', 'Stars', 'Coyotes', 'Blackhawks', 'Jets', 'Predators', 'Avalanche', 'Wild', 'Blues']",Random,Coyotes
8870,"['Coyotes', 'Jets', 'Avalanche', 'Blues', 'Wild', 'Coyotes', 'Stars', 'Blackhawks', 'Predators']",Random,Coyotes
9327,"['Coyotes', 'Jets', 'Coyotes', 'Wild', 'Blackhawks', 'Avalanche', 'Predators', 'Blues', 'Stars']",Random,Coyotes
9966,"['Coyotes', 'Blackhawks', 'Avalanche', 'Stars', 'Wild', 'Coyotes', 'Jets', 'Predators', 'Blues']",Random,Coyotes
6902,"['Coyotes', 'Jets', 'Blackhawks', 'Predators', 'Blues', 'Stars', 'Coyotes', 'Avalanche', 'Wild']",Random,Coyotes
6660,"['Coyotes', 'Avalanche', 'Stars', 'Coyotes', 'Predators', 'Jets', 'Wild', 'Blues', 'Blackhawks']",Random,Coyotes
8279,"['Coyotes', 'Stars', 'Avalanche', 'Jets', 'Blackhawks', 'Blues', 'Coyotes', 'Wild', 'Predators']",Random,Coyotes
9350,"['Coyotes', 'Blackhawks', 'Blues', 'Avalanche', 'Jets', 'Stars', 'Predators', 'Coyotes', 'Wild']",Random,Coyotes
8948,"['Coyotes', 'Blackhawks', 'Stars', 'Wild', 'Jets', 'Coyotes', 'Blues', 'Predators', 'Avalanche']",Random,Coyotes
7361,"['Coyotes', 'Stars', 'Predators', 'Avalanche', 'Blues', 'Wild', 'Jets', 'Blackhawks', 'Coyotes']",Random,Coyotes
8223,"['Coyotes', 'Predators', 'Avalanche', 'Wild', 'Jets', 'Blues', 'Blackhawks', 'Coyotes', 'Stars']",Random,Coyotes
9309,"['Coyotes', 'Wild', 'Predators', 'Blues', 'Coyotes', 'Jets', 'Avalanche', 'Stars', 'Blackhawks']",Random,Coyotes
7408,"['Coyotes', 'Jets', 'Wild', 'Blackhawks', 'Avalanche', 'Stars', 'Coyotes', 'Blues', 'Predators']",Random,Coyotes
9132,"['Coyotes', 'Blues', 'Jets', 'Stars', 'Blackhawks', 'Predators', 'Avalanche', 'Wild', 'Coyotes']",Random,Coyotes
8463,"['Coyotes', 'Wild', 'Jets', 'Coyotes', 'Blackhawks', 'Blues', 'Stars', 'Predators', 'Avalanche']",Random,Coyotes
8653,"['Coyotes', 'Stars', 'Predators', 'Jets', 'Wild', 'Avalanche', 'Blackhawks', 'Coyotes', 'Blues']",Random,Coyotes
