Cost,Path,Function-Type,Start,Iteration 
7628,"['Canucks', 'Kings', 'Oilers', 'Sharks', 'Ducks', 'Golden Knights', 'Kraken', 'Flames', 'Canucks']",Random,Canucks,7605
9852,"['Canucks', 'Kings', 'Flames', 'Ducks', 'Kraken', 'Sharks', 'Oilers', 'Canucks', 'Golden Knights']",Random,Canucks,7606
9042,"['Canucks', 'Golden Knights', 'Canucks', 'Ducks', 'Kraken', 'Flames', 'Kings', 'Sharks', 'Oilers']",Random,Canucks,7607
6811,"['Canucks', 'Sharks', 'Canucks', 'Flames', 'Ducks', 'Kings', 'Oilers', 'Kraken', 'Golden Knights']",Random,Canucks,7608
6905,"['Canucks', 'Flames', 'Kings', 'Ducks', 'Sharks', 'Canucks', 'Oilers', 'Golden Knights', 'Kraken']",Random,Canucks,7609
5762,"['Canucks', 'Kraken', 'Flames', 'Oilers', 'Golden Knights', 'Kings', 'Canucks', 'Ducks', 'Sharks']",Random,Canucks,7610
8280,"['Canucks', 'Kraken', 'Flames', 'Sharks', 'Oilers', 'Kings', 'Canucks', 'Ducks', 'Golden Knights']",Random,Canucks,7611
7204,"['Canucks', 'Ducks', 'Kraken', 'Canucks', 'Oilers', 'Kings', 'Golden Knights', 'Sharks', 'Flames']",Random,Canucks,7612
8710,"['Canucks', 'Kings', 'Golden Knights', 'Oilers', 'Ducks', 'Flames', 'Sharks', 'Canucks', 'Kraken']",Random,Canucks,7613
7160,"['Canucks', 'Sharks', 'Canucks', 'Kings', 'Golden Knights', 'Kraken', 'Oilers', 'Flames', 'Ducks']",Random,Canucks,7614
7665,"['Canucks', 'Kraken', 'Canucks', 'Sharks', 'Oilers', 'Kings', 'Flames', 'Golden Knights', 'Ducks']",Random,Canucks,7615
7816,"['Canucks', 'Sharks', 'Kraken', 'Ducks', 'Oilers', 'Canucks', 'Flames', 'Kings', 'Golden Knights']",Random,Canucks,7616
5128,"['Canucks', 'Flames', 'Canucks', 'Sharks', 'Kings', 'Ducks', 'Oilers', 'Kraken', 'Golden Knights']",Random,Canucks,7617
6827,"['Canucks', 'Flames', 'Sharks', 'Oilers', 'Kings', 'Ducks', 'Canucks', 'Kraken', 'Golden Knights']",Random,Canucks,7618
6921,"['Canucks', 'Flames', 'Kings', 'Golden Knights', 'Kraken', 'Canucks', 'Ducks', 'Sharks', 'Oilers']",Random,Canucks,7619
6489,"['Canucks', 'Golden Knights', 'Oilers', 'Flames', 'Canucks', 'Sharks', 'Kraken', 'Ducks', 'Kings']",Random,Canucks,7620
5470,"['Canucks', 'Kraken', 'Oilers', 'Flames', 'Ducks', 'Golden Knights', 'Kings', 'Canucks', 'Sharks']",Random,Canucks,7621
7313,"['Canucks', 'Golden Knights', 'Canucks', 'Oilers', 'Flames', 'Kings', 'Kraken', 'Sharks', 'Ducks']",Random,Canucks,7622
7850,"['Canucks', 'Ducks', 'Kraken', 'Sharks', 'Oilers', 'Flames', 'Golden Knights', 'Kings', 'Canucks']",Random,Canucks,7623
6688,"['Canucks', 'Sharks', 'Oilers', 'Kings', 'Golden Knights', 'Ducks', 'Kraken', 'Canucks', 'Flames']",Random,Canucks,7624
7061,"['Canucks', 'Golden Knights', 'Oilers', 'Ducks', 'Kings', 'Sharks', 'Canucks', 'Flames', 'Kraken']",Random,Canucks,7625
7313,"['Canucks', 'Kraken', 'Sharks', 'Canucks', 'Flames', 'Kings', 'Ducks', 'Oilers', 'Golden Knights']",Random,Canucks,7626
5365,"['Canucks', 'Oilers', 'Ducks', 'Kings', 'Golden Knights', 'Sharks', 'Flames', 'Canucks', 'Kraken']",Random,Canucks,7627
7837,"['Canucks', 'Kings', 'Flames', 'Sharks', 'Canucks', 'Kraken', 'Oilers', 'Golden Knights', 'Ducks']",Random,Canucks,7628
8411,"['Canucks', 'Golden Knights', 'Flames', 'Kings', 'Kraken', 'Canucks', 'Sharks', 'Ducks', 'Oilers']",Random,Canucks,7629
7295,"['Canucks', 'Kings', 'Canucks', 'Kraken', 'Flames', 'Golden Knights', 'Sharks', 'Ducks', 'Oilers']",Random,Canucks,7630
5734,"['Canucks', 'Sharks', 'Canucks', 'Kraken', 'Ducks', 'Golden Knights', 'Kings', 'Oilers', 'Flames']",Random,Canucks,7631
9165,"['Canucks', 'Oilers', 'Ducks', 'Sharks', 'Flames', 'Golden Knights', 'Canucks', 'Kings', 'Kraken']",Random,Canucks,7632
7422,"['Canucks', 'Flames', 'Ducks', 'Kraken', 'Golden Knights', 'Sharks', 'Canucks', 'Oilers', 'Kings']",Random,Canucks,7633
7818,"['Canucks', 'Kings', 'Canucks', 'Flames', 'Ducks', 'Oilers', 'Kraken', 'Golden Knights', 'Sharks']",Random,Canucks,7634
5038,"['Canucks', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Kraken', 'Flames', 'Oilers', 'Canucks']",Random,Canucks,7635
7150,"['Canucks', 'Oilers', 'Ducks', 'Golden Knights', 'Kings', 'Kraken', 'Flames', 'Sharks', 'Canucks']",Random,Canucks,7636
8491,"['Canucks', 'Flames', 'Canucks', 'Kings', 'Kraken', 'Ducks', 'Oilers', 'Sharks', 'Golden Knights']",Random,Canucks,7637
6504,"['Canucks', 'Kraken', 'Oilers', 'Kings', 'Flames', 'Canucks', 'Sharks', 'Ducks', 'Golden Knights']",Random,Canucks,7638
6006,"['Canucks', 'Oilers', 'Ducks', 'Canucks', 'Kraken', 'Golden Knights', 'Kings', 'Sharks', 'Flames']",Random,Canucks,7639
5951,"['Canucks', 'Golden Knights', 'Kings', 'Sharks', 'Kraken', 'Ducks', 'Canucks', 'Flames', 'Oilers']",Random,Canucks,7640
8054,"['Canucks', 'Sharks', 'Ducks', 'Oilers', 'Kraken', 'Golden Knights', 'Canucks', 'Kings', 'Flames']",Random,Canucks,7641
7054,"['Canucks', 'Golden Knights', 'Canucks', 'Kraken', 'Ducks', 'Kings', 'Flames', 'Oilers', 'Sharks']",Random,Canucks,7642
7120,"['Canucks', 'Kraken', 'Oilers', 'Sharks', 'Golden Knights', 'Canucks', 'Ducks', 'Kings', 'Flames']",Random,Canucks,7643
8437,"['Canucks', 'Golden Knights', 'Flames', 'Sharks', 'Oilers', 'Kings', 'Ducks', 'Kraken', 'Canucks']",Random,Canucks,7644
7882,"['Canucks', 'Golden Knights', 'Oilers', 'Ducks', 'Kings', 'Kraken', 'Flames', 'Canucks', 'Sharks']",Random,Canucks,7645
8352,"['Canucks', 'Sharks', 'Golden Knights', 'Kraken', 'Canucks', 'Flames', 'Ducks', 'Oilers', 'Kings']",Random,Canucks,7646
5855,"['Canucks', 'Flames', 'Canucks', 'Kraken', 'Sharks', 'Ducks', 'Kings', 'Oilers', 'Golden Knights']",Random,Canucks,7647
6958,"['Canucks', 'Flames', 'Ducks', 'Canucks', 'Oilers', 'Kraken', 'Kings', 'Golden Knights', 'Sharks']",Random,Canucks,7648
7619,"['Canucks', 'Golden Knights', 'Oilers', 'Ducks', 'Sharks', 'Kings', 'Kraken', 'Flames', 'Canucks']",Random,Canucks,7649
7487,"['Canucks', 'Kings', 'Kraken', 'Golden Knights', 'Flames', 'Canucks', 'Sharks', 'Ducks', 'Oilers']",Random,Canucks,7650
6285,"['Canucks', 'Kraken', 'Ducks', 'Golden Knights', 'Sharks', 'Canucks', 'Kings', 'Oilers', 'Flames']",Random,Canucks,7651
8765,"['Canucks', 'Kraken', 'Kings', 'Flames', 'Golden Knights', 'Oilers', 'Ducks', 'Sharks', 'Canucks']",Random,Canucks,7652
7304,"['Canucks', 'Oilers', 'Sharks', 'Kraken', 'Canucks', 'Kings', 'Ducks', 'Flames', 'Golden Knights']",Random,Canucks,7653
6070,"['Canucks', 'Flames', 'Oilers', 'Golden Knights', 'Canucks', 'Kings', 'Ducks', 'Sharks', 'Kraken']",Random,Canucks,7654
8664,"['Canucks', 'Sharks', 'Kraken', 'Ducks', 'Oilers', 'Flames', 'Golden Knights', 'Canucks', 'Kings']",Random,Canucks,7655
5477,"['Canucks', 'Sharks', 'Canucks', 'Kraken', 'Golden Knights', 'Oilers', 'Flames', 'Ducks', 'Kings']",Random,Canucks,7656
7483,"['Canucks', 'Golden Knights', 'Sharks', 'Canucks', 'Oilers', 'Flames', 'Ducks', 'Kraken', 'Kings']",Random,Canucks,7657
8538,"['Canucks', 'Sharks', 'Kraken', 'Ducks', 'Golden Knights', 'Canucks', 'Oilers', 'Kings', 'Flames']",Random,Canucks,7658
9590,"['Canucks', 'Ducks', 'Oilers', 'Golden Knights', 'Kraken', 'Canucks', 'Sharks', 'Flames', 'Kings']",Random,Canucks,7659
7068,"['Canucks', 'Sharks', 'Kraken', 'Canucks', 'Oilers', 'Golden Knights', 'Flames', 'Kings', 'Ducks']",Random,Canucks,7660
8929,"['Canucks', 'Sharks', 'Flames', 'Kings', 'Oilers', 'Canucks', 'Ducks', 'Kraken', 'Golden Knights']",Random,Canucks,7661
8387,"['Canucks', 'Ducks', 'Golden Knights', 'Oilers', 'Kings', 'Canucks', 'Kraken', 'Sharks', 'Flames']",Random,Canucks,7662
6941,"['Canucks', 'Ducks', 'Golden Knights', 'Flames', 'Oilers', 'Kraken', 'Sharks', 'Canucks', 'Kings']",Random,Canucks,7663
4680,"['Canucks', 'Oilers', 'Flames', 'Ducks', 'Canucks', 'Kraken', 'Golden Knights', 'Kings', 'Sharks']",Random,Canucks,7664
8280,"['Canucks', 'Golden Knights', 'Kraken', 'Kings', 'Ducks', 'Canucks', 'Flames', 'Sharks', 'Oilers']",Random,Canucks,7665
8892,"['Canucks', 'Flames', 'Sharks', 'Oilers', 'Kings', 'Ducks', 'Canucks', 'Golden Knights', 'Kraken']",Random,Canucks,7666
5097,"['Canucks', 'Flames', 'Oilers', 'Sharks', 'Kraken', 'Canucks', 'Kings', 'Golden Knights', 'Ducks']",Random,Canucks,7667
7509,"['Canucks', 'Ducks', 'Kraken', 'Golden Knights', 'Sharks', 'Flames', 'Canucks', 'Oilers', 'Kings']",Random,Canucks,7668
8799,"['Canucks', 'Kraken', 'Kings', 'Oilers', 'Golden Knights', 'Canucks', 'Ducks', 'Sharks', 'Flames']",Random,Canucks,7669
5917,"['Canucks', 'Flames', 'Oilers', 'Sharks', 'Canucks', 'Golden Knights', 'Ducks', 'Kings', 'Kraken']",Random,Canucks,7670
7873,"['Canucks', 'Sharks', 'Oilers', 'Ducks', 'Flames', 'Canucks', 'Kraken', 'Kings', 'Golden Knights']",Random,Canucks,7671
8893,"['Canucks', 'Oilers', 'Ducks', 'Canucks', 'Kings', 'Kraken', 'Sharks', 'Golden Knights', 'Flames']",Random,Canucks,7672
5154,"['Canucks', 'Ducks', 'Sharks', 'Kings', 'Golden Knights', 'Flames', 'Canucks', 'Kraken', 'Oilers']",Random,Canucks,7673
7080,"['Canucks', 'Ducks', 'Golden Knights', 'Canucks', 'Kraken', 'Flames', 'Sharks', 'Kings', 'Oilers']",Random,Canucks,7674
7063,"['Canucks', 'Kings', 'Sharks', 'Oilers', 'Golden Knights', 'Ducks', 'Canucks', 'Kraken', 'Flames']",Random,Canucks,7675
6451,"['Canucks', 'Flames', 'Kings', 'Golden Knights', 'Canucks', 'Oilers', 'Kraken', 'Sharks', 'Ducks']",Random,Canucks,7676
8131,"['Canucks', 'Sharks', 'Canucks', 'Kraken', 'Flames', 'Kings', 'Oilers', 'Ducks', 'Golden Knights']",Random,Canucks,7677
8134,"['Canucks', 'Sharks', 'Oilers', 'Kraken', 'Ducks', 'Golden Knights', 'Canucks', 'Flames', 'Kings']",Random,Canucks,7678
7131,"['Canucks', 'Golden Knights', 'Oilers', 'Kings', 'Ducks', 'Sharks', 'Canucks', 'Flames', 'Kraken']",Random,Canucks,7679
4159,"['Canucks', 'Kraken', 'Canucks', 'Ducks', 'Golden Knights', 'Kings', 'Sharks', 'Oilers', 'Flames']",Random,Canucks,7680
10704,"['Canucks', 'Kings', 'Flames', 'Golden Knights', 'Kraken', 'Sharks', 'Oilers', 'Ducks', 'Canucks']",Random,Canucks,7681
7502,"['Canucks', 'Ducks', 'Flames', 'Oilers', 'Kings', 'Canucks', 'Kraken', 'Sharks', 'Golden Knights']",Random,Canucks,7682
3893,"['Canucks', 'Kraken', 'Canucks', 'Oilers', 'Flames', 'Kings', 'Sharks', 'Golden Knights', 'Ducks']",Random,Canucks,7683
7038,"['Canucks', 'Kings', 'Sharks', 'Kraken', 'Canucks', 'Golden Knights', 'Oilers', 'Flames', 'Ducks']",Random,Canucks,7684
8962,"['Canucks', 'Golden Knights', 'Sharks', 'Canucks', 'Oilers', 'Kings', 'Kraken', 'Ducks', 'Flames']",Random,Canucks,7685
7754,"['Canucks', 'Flames', 'Canucks', 'Kings', 'Golden Knights', 'Oilers', 'Sharks', 'Kraken', 'Ducks']",Random,Canucks,7686
6882,"['Canucks', 'Kraken', 'Flames', 'Golden Knights', 'Ducks', 'Canucks', 'Kings', 'Sharks', 'Oilers']",Random,Canucks,7687
5977,"['Canucks', 'Oilers', 'Kraken', 'Ducks', 'Golden Knights', 'Sharks', 'Kings', 'Flames', 'Canucks']",Random,Canucks,7688
5362,"['Canucks', 'Oilers', 'Sharks', 'Kraken', 'Golden Knights', 'Ducks', 'Kings', 'Canucks', 'Flames']",Random,Canucks,7689
7741,"['Canucks', 'Kings', 'Ducks', 'Oilers', 'Kraken', 'Sharks', 'Flames', 'Canucks', 'Golden Knights']",Random,Canucks,7690
6685,"['Canucks', 'Sharks', 'Golden Knights', 'Kings', 'Kraken', 'Flames', 'Canucks', 'Oilers', 'Ducks']",Random,Canucks,7691
8006,"['Canucks', 'Kraken', 'Kings', 'Ducks', 'Canucks', 'Golden Knights', 'Flames', 'Sharks', 'Oilers']",Random,Canucks,7692
6487,"['Canucks', 'Sharks', 'Canucks', 'Oilers', 'Kraken', 'Golden Knights', 'Flames', 'Kings', 'Ducks']",Random,Canucks,7693
6960,"['Canucks', 'Golden Knights', 'Canucks', 'Oilers', 'Sharks', 'Ducks', 'Kings', 'Kraken', 'Flames']",Random,Canucks,7694
7044,"['Canucks', 'Kings', 'Golden Knights', 'Kraken', 'Canucks', 'Sharks', 'Flames', 'Oilers', 'Ducks']",Random,Canucks,7695
5261,"['Canucks', 'Oilers', 'Kraken', 'Sharks', 'Golden Knights', 'Kings', 'Ducks', 'Flames', 'Canucks']",Random,Canucks,7696
8125,"['Canucks', 'Sharks', 'Ducks', 'Flames', 'Kings', 'Canucks', 'Kraken', 'Oilers', 'Golden Knights']",Random,Canucks,7697
8810,"['Canucks', 'Golden Knights', 'Flames', 'Kings', 'Sharks', 'Kraken', 'Ducks', 'Oilers', 'Canucks']",Random,Canucks,7698
8287,"['Canucks', 'Oilers', 'Canucks', 'Golden Knights', 'Sharks', 'Kraken', 'Kings', 'Flames', 'Ducks']",Random,Canucks,7699
9791,"['Canucks', 'Kings', 'Oilers', 'Ducks', 'Flames', 'Golden Knights', 'Kraken', 'Canucks', 'Sharks']",Random,Canucks,7700
6851,"['Canucks', 'Oilers', 'Sharks', 'Flames', 'Canucks', 'Kings', 'Ducks', 'Golden Knights', 'Kraken']",Random,Canucks,7701
6596,"['Canucks', 'Kraken', 'Kings', 'Ducks', 'Canucks', 'Flames', 'Golden Knights', 'Sharks', 'Oilers']",Random,Canucks,7702
7224,"['Canucks', 'Oilers', 'Sharks', 'Kraken', 'Flames', 'Kings', 'Golden Knights', 'Ducks', 'Canucks']",Random,Canucks,7703
7635,"['Canucks', 'Sharks', 'Kraken', 'Canucks', 'Flames', 'Golden Knights', 'Kings', 'Oilers', 'Ducks']",Random,Canucks,7704
8145,"['Canucks', 'Ducks', 'Oilers', 'Sharks', 'Canucks', 'Kraken', 'Flames', 'Kings', 'Golden Knights']",Random,Canucks,7705
8060,"['Canucks', 'Oilers', 'Kings', 'Flames', 'Kraken', 'Ducks', 'Sharks', 'Golden Knights', 'Canucks']",Random,Canucks,7706
7641,"['Canucks', 'Oilers', 'Sharks', 'Flames', 'Ducks', 'Kings', 'Kraken', 'Canucks', 'Golden Knights']",Random,Canucks,7707
7738,"['Canucks', 'Sharks', 'Canucks', 'Golden Knights', 'Oilers', 'Kraken', 'Flames', 'Kings', 'Ducks']",Random,Canucks,7708
6741,"['Canucks', 'Golden Knights', 'Flames', 'Kraken', 'Oilers', 'Canucks', 'Ducks', 'Sharks', 'Kings']",Random,Canucks,7709
5411,"['Canucks', 'Flames', 'Oilers', 'Sharks', 'Golden Knights', 'Canucks', 'Kraken', 'Ducks', 'Kings']",Random,Canucks,7710
8014,"['Canucks', 'Kings', 'Kraken', 'Canucks', 'Flames', 'Sharks', 'Oilers', 'Ducks', 'Golden Knights']",Random,Canucks,7711
9424,"['Canucks', 'Golden Knights', 'Canucks', 'Kings', 'Sharks', 'Flames', 'Ducks', 'Oilers', 'Kraken']",Random,Canucks,7712
5626,"['Canucks', 'Kraken', 'Sharks', 'Canucks', 'Kings', 'Golden Knights', 'Ducks', 'Oilers', 'Flames']",Random,Canucks,7713
5306,"['Canucks', 'Kraken', 'Canucks', 'Golden Knights', 'Sharks', 'Oilers', 'Flames', 'Ducks', 'Kings']",Random,Canucks,7714
7979,"['Canucks', 'Ducks', 'Flames', 'Oilers', 'Sharks', 'Kraken', 'Kings', 'Golden Knights', 'Canucks']",Random,Canucks,7715
8731,"['Canucks', 'Kraken', 'Kings', 'Sharks', 'Oilers', 'Ducks', 'Canucks', 'Golden Knights', 'Flames']",Random,Canucks,7716
8079,"['Canucks', 'Flames', 'Kraken', 'Ducks', 'Oilers', 'Sharks', 'Canucks', 'Golden Knights', 'Kings']",Random,Canucks,7717
9194,"['Canucks', 'Ducks', 'Canucks', 'Kings', 'Golden Knights', 'Oilers', 'Sharks', 'Flames', 'Kraken']",Random,Canucks,7718
6486,"['Canucks', 'Sharks', 'Golden Knights', 'Canucks', 'Flames', 'Oilers', 'Kings', 'Ducks', 'Kraken']",Random,Canucks,7719
6858,"['Canucks', 'Flames', 'Oilers', 'Sharks', 'Kraken', 'Kings', 'Ducks', 'Canucks', 'Golden Knights']",Random,Canucks,7720
6457,"['Canucks', 'Golden Knights', 'Ducks', 'Flames', 'Kraken', 'Oilers', 'Canucks', 'Sharks', 'Kings']",Random,Canucks,7721
8745,"['Canucks', 'Golden Knights', 'Sharks', 'Oilers', 'Ducks', 'Canucks', 'Kraken', 'Flames', 'Kings']",Random,Canucks,7722
7846,"['Canucks', 'Kraken', 'Sharks', 'Kings', 'Canucks', 'Oilers', 'Ducks', 'Flames', 'Golden Knights']",Random,Canucks,7723
4697,"['Canucks', 'Kraken', 'Flames', 'Oilers', 'Kings', 'Golden Knights', 'Ducks', 'Sharks', 'Canucks']",Random,Canucks,7724
7863,"['Canucks', 'Kraken', 'Kings', 'Flames', 'Ducks', 'Golden Knights', 'Oilers', 'Canucks', 'Sharks']",Random,Canucks,7725
6938,"['Canucks', 'Kings', 'Kraken', 'Oilers', 'Golden Knights', 'Ducks', 'Sharks', 'Canucks', 'Flames']",Random,Canucks,7726
8701,"['Canucks', 'Ducks', 'Kraken', 'Kings', 'Flames', 'Golden Knights', 'Sharks', 'Canucks', 'Oilers']",Random,Canucks,7727
5275,"['Canucks', 'Golden Knights', 'Sharks', 'Flames', 'Oilers', 'Canucks', 'Kraken', 'Kings', 'Ducks']",Random,Canucks,7728
6496,"['Canucks', 'Golden Knights', 'Ducks', 'Sharks', 'Oilers', 'Kraken', 'Canucks', 'Flames', 'Kings']",Random,Canucks,7729
6968,"['Canucks', 'Flames', 'Sharks', 'Golden Knights', 'Canucks', 'Ducks', 'Kings', 'Kraken', 'Oilers']",Random,Canucks,7730
7964,"['Canucks', 'Flames', 'Golden Knights', 'Canucks', 'Oilers', 'Ducks', 'Kraken', 'Sharks', 'Kings']",Random,Canucks,7731
6089,"['Canucks', 'Flames', 'Canucks', 'Kraken', 'Kings', 'Sharks', 'Oilers', 'Golden Knights', 'Ducks']",Random,Canucks,7732
5939,"['Canucks', 'Kraken', 'Ducks', 'Kings', 'Golden Knights', 'Flames', 'Sharks', 'Canucks', 'Oilers']",Random,Canucks,7733
4418,"['Canucks', 'Sharks', 'Golden Knights', 'Ducks', 'Kings', 'Flames', 'Oilers', 'Canucks', 'Kraken']",Random,Canucks,7734
6916,"['Canucks', 'Oilers', 'Canucks', 'Sharks', 'Ducks', 'Golden Knights', 'Kraken', 'Kings', 'Flames']",Random,Canucks,7735
9438,"['Canucks', 'Kings', 'Oilers', 'Sharks', 'Golden Knights', 'Flames', 'Canucks', 'Ducks', 'Kraken']",Random,Canucks,7736
5856,"['Canucks', 'Sharks', 'Flames', 'Canucks', 'Oilers', 'Kraken', 'Kings', 'Ducks', 'Golden Knights']",Random,Canucks,7737
6589,"['Canucks', 'Sharks', 'Golden Knights', 'Canucks', 'Kings', 'Ducks', 'Oilers', 'Flames', 'Kraken']",Random,Canucks,7738
7319,"['Canucks', 'Ducks', 'Flames', 'Oilers', 'Golden Knights', 'Canucks', 'Kraken', 'Kings', 'Sharks']",Random,Canucks,7739
6548,"['Canucks', 'Kings', 'Oilers', 'Flames', 'Ducks', 'Golden Knights', 'Sharks', 'Kraken', 'Canucks']",Random,Canucks,7740
8071,"['Canucks', 'Kraken', 'Ducks', 'Oilers', 'Canucks', 'Golden Knights', 'Kings', 'Flames', 'Sharks']",Random,Canucks,7741
5418,"['Canucks', 'Kraken', 'Kings', 'Ducks', 'Canucks', 'Oilers', 'Flames', 'Sharks', 'Golden Knights']",Random,Canucks,7742
8282,"['Canucks', 'Flames', 'Sharks', 'Kings', 'Oilers', 'Ducks', 'Kraken', 'Canucks', 'Golden Knights']",Random,Canucks,7743
5995,"['Canucks', 'Oilers', 'Kraken', 'Canucks', 'Kings', 'Ducks', 'Sharks', 'Flames', 'Golden Knights']",Random,Canucks,7744
5956,"['Canucks', 'Kraken', 'Golden Knights', 'Ducks', 'Flames', 'Oilers', 'Sharks', 'Canucks', 'Kings']",Random,Canucks,7745
8255,"['Canucks', 'Oilers', 'Ducks', 'Sharks', 'Flames', 'Kings', 'Kraken', 'Canucks', 'Golden Knights']",Random,Canucks,7746
7123,"['Canucks', 'Kings', 'Ducks', 'Sharks', 'Oilers', 'Golden Knights', 'Kraken', 'Flames', 'Canucks']",Random,Canucks,7747
8700,"['Canucks', 'Sharks', 'Canucks', 'Golden Knights', 'Oilers', 'Flames', 'Ducks', 'Kraken', 'Kings']",Random,Canucks,7748
6084,"['Canucks', 'Kings', 'Ducks', 'Golden Knights', 'Oilers', 'Canucks', 'Kraken', 'Sharks', 'Flames']",Random,Canucks,7749
4729,"['Canucks', 'Kraken', 'Sharks', 'Canucks', 'Oilers', 'Flames', 'Kings', 'Ducks', 'Golden Knights']",Random,Canucks,7750
9982,"['Canucks', 'Oilers', 'Sharks', 'Flames', 'Kings', 'Kraken', 'Ducks', 'Canucks', 'Golden Knights']",Random,Canucks,7751
5059,"['Canucks', 'Flames', 'Canucks', 'Kraken', 'Golden Knights', 'Oilers', 'Ducks', 'Kings', 'Sharks']",Random,Canucks,7752
7765,"['Canucks', 'Flames', 'Ducks', 'Oilers', 'Canucks', 'Golden Knights', 'Sharks', 'Kings', 'Kraken']",Random,Canucks,7753
8694,"['Canucks', 'Kings', 'Kraken', 'Flames', 'Canucks', 'Ducks', 'Oilers', 'Golden Knights', 'Sharks']",Random,Canucks,7754
8237,"['Canucks', 'Kings', 'Golden Knights', 'Oilers', 'Ducks', 'Canucks', 'Flames', 'Kraken', 'Sharks']",Random,Canucks,7755
8321,"['Canucks', 'Golden Knights', 'Oilers', 'Kings', 'Flames', 'Canucks', 'Kraken', 'Ducks', 'Sharks']",Random,Canucks,7756
6336,"['Canucks', 'Flames', 'Oilers', 'Ducks', 'Kraken', 'Golden Knights', 'Kings', 'Canucks', 'Sharks']",Random,Canucks,7757
6133,"['Canucks', 'Oilers', 'Flames', 'Golden Knights', 'Ducks', 'Sharks', 'Kraken', 'Kings', 'Canucks']",Random,Canucks,7758
8563,"['Canucks', 'Golden Knights', 'Canucks', 'Ducks', 'Sharks', 'Flames', 'Oilers', 'Kings', 'Kraken']",Random,Canucks,7759
8202,"['Canucks', 'Ducks', 'Canucks', 'Oilers', 'Kraken', 'Kings', 'Golden Knights', 'Flames', 'Sharks']",Random,Canucks,7760
6877,"['Canucks', 'Kings', 'Canucks', 'Oilers', 'Kraken', 'Sharks', 'Ducks', 'Golden Knights', 'Flames']",Random,Canucks,7761
8323,"['Canucks', 'Kraken', 'Flames', 'Sharks', 'Oilers', 'Ducks', 'Canucks', 'Kings', 'Golden Knights']",Random,Canucks,7762
7788,"['Canucks', 'Sharks', 'Canucks', 'Kraken', 'Flames', 'Golden Knights', 'Ducks', 'Oilers', 'Kings']",Random,Canucks,7763
6945,"['Canucks', 'Kraken', 'Canucks', 'Ducks', 'Flames', 'Kings', 'Golden Knights', 'Sharks', 'Oilers']",Random,Canucks,7764
8218,"['Canucks', 'Golden Knights', 'Kraken', 'Ducks', 'Flames', 'Oilers', 'Kings', 'Sharks', 'Canucks']",Random,Canucks,7765
7030,"['Canucks', 'Sharks', 'Golden Knights', 'Canucks', 'Kraken', 'Oilers', 'Ducks', 'Kings', 'Flames']",Random,Canucks,7766
6637,"['Canucks', 'Ducks', 'Kraken', 'Canucks', 'Flames', 'Sharks', 'Kings', 'Golden Knights', 'Oilers']",Random,Canucks,7767
7184,"['Canucks', 'Kings', 'Golden Knights', 'Kraken', 'Oilers', 'Ducks', 'Sharks', 'Canucks', 'Flames']",Random,Canucks,7768
9434,"['Canucks', 'Golden Knights', 'Sharks', 'Canucks', 'Flames', 'Ducks', 'Oilers', 'Kings', 'Kraken']",Random,Canucks,7769
6266,"['Canucks', 'Ducks', 'Golden Knights', 'Kings', 'Oilers', 'Flames', 'Kraken', 'Sharks', 'Canucks']",Random,Canucks,7770
7486,"['Canucks', 'Kings', 'Flames', 'Oilers', 'Canucks', 'Golden Knights', 'Sharks', 'Kraken', 'Ducks']",Random,Canucks,7771
6290,"['Canucks', 'Kraken', 'Canucks', 'Flames', 'Ducks', 'Golden Knights', 'Oilers', 'Kings', 'Sharks']",Random,Canucks,7772
6586,"['Canucks', 'Ducks', 'Oilers', 'Canucks', 'Kraken', 'Sharks', 'Kings', 'Golden Knights', 'Flames']",Random,Canucks,7773
6248,"['Canucks', 'Sharks', 'Flames', 'Oilers', 'Kraken', 'Golden Knights', 'Kings', 'Canucks', 'Ducks']",Random,Canucks,7774
7546,"['Canucks', 'Kings', 'Sharks', 'Ducks', 'Canucks', 'Golden Knights', 'Oilers', 'Kraken', 'Flames']",Random,Canucks,7775
7957,"['Canucks', 'Golden Knights', 'Flames', 'Sharks', 'Kings', 'Oilers', 'Canucks', 'Kraken', 'Ducks']",Random,Canucks,7776
8635,"['Canucks', 'Oilers', 'Ducks', 'Sharks', 'Kraken', 'Kings', 'Canucks', 'Golden Knights', 'Flames']",Random,Canucks,7777
7752,"['Canucks', 'Ducks', 'Oilers', 'Flames', 'Kraken', 'Kings', 'Canucks', 'Sharks', 'Golden Knights']",Random,Canucks,7778
8128,"['Canucks', 'Flames', 'Golden Knights', 'Canucks', 'Kraken', 'Ducks', 'Sharks', 'Oilers', 'Kings']",Random,Canucks,7779
7337,"['Canucks', 'Kings', 'Sharks', 'Canucks', 'Flames', 'Ducks', 'Oilers', 'Kraken', 'Golden Knights']",Random,Canucks,7780
7983,"['Canucks', 'Kraken', 'Kings', 'Flames', 'Sharks', 'Oilers', 'Canucks', 'Ducks', 'Golden Knights']",Random,Canucks,7781
8125,"['Canucks', 'Ducks', 'Kraken', 'Golden Knights', 'Sharks', 'Canucks', 'Oilers', 'Kings', 'Flames']",Random,Canucks,7782
7297,"['Canucks', 'Oilers', 'Sharks', 'Ducks', 'Canucks', 'Golden Knights', 'Kings', 'Kraken', 'Flames']",Random,Canucks,7783
